	sample1	sample2	sample3	sample4
GTF2I-AS1	27	54	14	7
NCF1	5	5	3	7
GTF2IRD2	252	193	10	11
LOC124901673	71	96	21	43
STAG3L2	233	371	113	108
PMS2P5	32	60	27	17
SPDYE12	27	34	22	9
LOC105375352	3	2	0	0
CASTOR2	2875	1794	3052	3580
RCC1L	1478	1099	2110	2658
GTF2IRD2B	686	515	64	42
NCF1C	0	6	14	2
GTF2IP1	104	91	158	136
LOC107986710	0	2	1	1
SPDYE14	1	1	0	0
SPDYE13	0	0	4	1
SPDYE15	0	0	0	0
PMS2P2	22	8	11	9
STAG3L1	29	13	15	11
LOC124901677	6	12	5	7
LOC541473	6	13	9	5
TRIM73	6	5	1	0
LOC124901676	13	12	0	2
NSUN5P1	461	419	495	621
POM121C	1413	1336	1013	793
SPDYE5	95	116	57	31
PMS2P3	222	343	185	177
HIP1	4555	3611	6436	5996
CCL26	5	5	152	138
CCL24	0	2	0	0
RHBDD2	805	629	775	821
LOC124901680	0	6	0	2
POR	1080	993	3867	4448
MIR4651	0	0	0	0
SNORA14A	3	5	5	5
TMEM120A	562	395	233	219
STYXL1	329	335	1002	962
MDH2	6863	4450	7516	7223
GTF2IP7	0	4	45	30
LOC124901854	0	0	3	1
LOC124901674	3	5	51	30
SRRM3	17	41	391	439
LOC124901679	0	1	25	26
HSPB1	15773	9412	1947	1541
YWHAG	7684	6187	10597	11755
SSC4D	34	59	628	506
ZP3	95	7	66	42
DTX2	233	246	809	980
FDPSP2	22	51	22	20
LOC124901675	9	7	5	1
UPK3B	121	156	24	32
SPDYE16	2	10	1	0
LINC03009	145	290	111	85
POMZP3	173	205	97	99
LOC105375358	0	0	1	0
DTX2P1-UPK3BP1-PMS2P11	76	134	99	72
SPDYE17	8	12	5	5
PMS2P9	29	73	17	14
SPDYE18	37	76	16	15
FAM185BP	157	164	38	29
CCDC146	304	481	51	17
LOC124901678	8	8	0	0
FGL2	136	337	7	1
LOC105375359	38	93	8	3
LOC102723791	22	45	5	3
GSAP	176	320	21	30
LOC101927243	3	5	0	0
LOC124901830	0	0	0	0
LOC124901681	43	54	50	53
PTPN12	1688	2224	2050	1487
LOC105375363	44	60	30	27
APTR	240	229	156	169
RSBN1L	1255	1440	1019	1339
TMEM60	305	256	630	630
PHTF2	2170	2262	1199	1155
LOC124901682	4	14	1	1
DDX3ILA1	0	4	5	17
MAGI2	1512	2341	1643	993
LOC124901684	23	14	11	5
RPL13AP17	22	41	2	3
LOC124901683	232	400	102	20
MAGI2-AS2	1	3	0	0
LOC105375366	1	10	0	0
MAGI2-AS3	1477	2105	160	51
LOC105375369	1	4	0	0
LOC105375370	1	5	0	0
LOC105375371	4	4	0	0
LOC105375372	6	1	0	0
GNAI1	934	973	1238	1226
LOC107986743	0	2	0	0
LOC107986744	0	0	0	0
LOC105375373	0	0	0	0
LOC101927269	1	5	0	0
GNAT3	1	7	0	2
LOC107986812	13	6	0	0
LOC124901685	0	3	0	1
CD36	2665	2147	13	10
SEMA3C	1269	1978	97	192
LOC124901686	15	66	3	1
LOC105369146	0	1	0	0
LOC100128317	2	4	0	0
HGF	373	800	12	12
CACNA2D1	3799	3718	1258	1056
CACNA2D1-AS1	75	124	4	4
LOC124901687	196	285	32	13
LOC107986813	382	629	33	32
LOC124901688	11	15	1	1
LOC105375376	4	5	0	0
PCLO	315	808	219	140
LOC105375377	0	0	0	0
SEMA3E	12	120	116	128
LOC105375378	0	1	2	0
LOC107986745	0	0	0	1
SEMA3A	1950	2272	2071	2593
LINC03017	2	1	0	0
SEMA3D	696	2431	132	171
LINC00972	0	0	0	0
GRM3	39	48	38	27
LOC105375382	57	99	12	13
ELAPOR2	1476	1901	1777	1405
LOC124901689	21	30	2	3
DMTF1-AS1	19	13	40	39
DMTF1	3914	6204	3914	3969
TMEM243	111	147	303	415
LOC105375384	229	339	97	50
TP53TG1	121	101	209	168
CROT	319	468	159	149
ABCB4	875	625	164	129
ABCB1	39	160	23	40
LOC124901834	0	0	0	0
RUNDC3B	18	46	38	36
SLC25A40	688	860	473	443
DBF4	585	779	1877	2716
LOC124901690	0	1	0	1
ADAM22	545	916	910	991
LOC105375386	5	14	2	2
SRI	1378	1177	1780	2085
LOC124901691	10	32	10	8
SRI-AS1	12	16	4	3
STEAP4	58	39	4	5
LOC124901692	7	1	1	0
LOC107986815	2	3	0	1
LOC124900238	0	0	0	0
LOC107986816	3	3	0	1
ZNF804B	18	11	0	1
TEX47	8	5	0	0
LOC105375387	0	6	0	0
LOC107986817	0	1	0	0
STEAP2-AS1	0	6	0	1
DPY19L2P4	21	17	3	2
STEAP1	4	62	90	128
STEAP2	329	459	984	854
LOC107986819	6	35	17	12
CFAP69	90	195	117	140
FAM237B	2	4	0	0
LOC107986715	101	214	64	48
LOC101927446	0	1	0	0
GTPBP10	734	766	664	933
LOC101409256	3	5	5	2
CLDN12	668	741	2044	2247
PTTG1IP2	1	2	0	1
LOC124901693	1	2	0	0
CDK14	4326	3724	1201	1306
LOC124901839	18	51	2	0
LOC124901694	306	522	29	10
FZD1	12470	7520	359	178
LOC124901695	3	7	0	0
LINC02932	29	43	2	3
LOC107986716	3	4	1	1
LOC101927473	0	10	0	1
LOC124901697	16	72	3	1
LOC124901696	9	7	6	6
MTERF1	381	459	373	509
LOC112267986	3	11	1	2
LOC124901698	11	5	3	5
AKAP9	7169	8553	4283	2982
CYP51A1	1695	1892	7521	8710
CYP51A1-AS1	15	21	5	5
LRRD1	7	14	0	1
KRIT1	1760	1967	1397	1636
MIR1285-1	16	16	4	3
ANKIB1	2058	2403	2641	2614
TMBIM7P	2	0	0	2
GATAD1	1808	2084	2149	1992
ERVW-1	152	117	29	18
PEX1	1069	1127	1587	1834
RBM48	460	484	264	361
FAM133B	420	559	773	976
LOC105375397	6	1	0	0
CDK6	12973	11995	2731	2600
LOC112268009	1287	2151	54	21
CDK6-AS1	18	19	1	2
SAMD9	279	315	5	6
SAMD9L	131	216	0	1
HEPACAM2	2	15	1	0
VPS50	1293	1371	453	551
CALCR	1	1	248	255
MIR653	0	0	0	0
MIR489	0	0	0	0
LOC105375400	0	0	2	0
MIR4652	0	0	0	3
LOC124901811	10	6	12	7
TFPI2	629	524	281	258
TFPI2-DT	2	0	4	2
GNGT1	1	3	0	0
LOC105375402	0	1	0	0
GNG11	1790	1884	64	91
BET1	370	397	588	621
LOC107986820	106	161	89	65
LOC124901812	0	1	0	0
LOC112267858	21	67	7	5
LOC107986821	2	18	0	0
COL1A2-AS1	5	16	0	1
COL1A2	99356	180248	4162	4549
CASD1	1644	1848	1163	1012
LOC105375404	46	76	20	10
SGCE	1323	1316	450	541
PEG10	6673	8682	10233	10041
PPP1R9A	3792	3152	1872	1573
PPP1R9A-AS1	69	70	10	5
LOC124901848	9	9	2	1
PON1	31	36	4	5
PON3	46	83	9	9
LOC107986822	191	350	103	60
PON2	1875	1882	510	774
ASB4	103	50	1	1
LOC107986823	0	3	1	1
LOC124901699	12	7	0	0
PDK4	1471	799	0	1
PDK4-AS1	53	24	0	0
LOC107986746	0	0	0	0
LOC105375409	0	0	0	0
DYNC1I1	16	56	47	55
LOC124901700	0	0	0	0
LOC124901701	2	7	3	4
SLC25A13	1201	1113	4718	5533
MIR591	2	6	1	2
LOC105375410	1	0	0	0
LOC124901702	0	0	0	0
LOC105375411	0	0	0	0
SEM1	1234	1407	2392	2651
LOC105375412	0	1	0	0
LOC107986825	2	3	0	0
LOC105375414	0	0	0	0
LOC124901703	0	1	0	0
DLX6-AS1	0	7	0	0
DLX6	2	3	0	0
DLX5	2	13	1	0
SDHAF3	189	162	457	453
LOC107984034	4	10	4	5
LOC124901704	1	2	4	0
LOC107986826	0	0	0	0
LOC105375416	0	0	0	0
TAC1	0	19	21	43
ASNS	19	16	73	93
CZ1P-ASNS	17	34	10	4
MIR5692A1	3	5	1	1
MIR5692C2	11	13	4	0
CCZ1P-OR7E38P	204	162	97	91
OCM2	0	0	0	0
LMTK2	3760	2572	2954	2546
BHLHA15	19	17	136	152
TECPR1	1233	1082	584	664
LOC124901706	98	149	69	62
LOC124901705	9	12	9	0
BRI3	1138	787	1074	948
BAIAP2L1	101	158	1326	1231
NPTX2	61	48	1073	1092
LOC105375419	1	0	0	0
LOC105375418	0	0	0	0
TMEM130	5	78	61	51
TRRAP	7053	7095	6090	3778
MIR3609	0	0	0	1
SCARNA28	1113	893	116	144
LOC124901832	3	6	2	1
LOC101927550	243	306	78	81
SMURF1	1646	1798	1546	1729
KPNA7	2	2	1	5
MYH16	35	19	8	2
LOC105375421	30	23	13	15
ARPC1A	2603	2108	3216	3484
ARPC1B	755	951	1687	2147
PDAP1	2112	1742	4381	4831
BUD31	390	370	592	797
MIR12119	0	0	1	0
LOC124901707	11	14	9	4
LOC124901841	3	3	3	2
ATP5MF-PTCD1	0	0	0	0
PTCD1	3	5	6	5
CPSF4	670	715	1737	2055
ATP5MF	1084	732	1191	1289
TRW-CCA5-1	0	0	3	8
ZNF789	673	1011	455	509
ZNF394	619	528	686	914
ZKSCAN5	894	795	1258	1427
FAM200A	360	377	383	392
LOC105375422	5	8	1	4
ZNF655	2776	3369	2613	2696
TMEM225B	14	12	19	17
ZSCAN25	791	801	668	872
CYP3A5	111	202	39	11
CYP3A7-CYP3A51P	9	13	9	2
CYP3A7	12	5	1	0
CYP3A4	14	23	8	1
CYP3A43	3	6	5	3
OR2AE1	0	3	0	0
TRIM4	477	623	481	352
LOC101927610	23	37	9	9
GJC3	9	12	11	25
LOC124900245	0	0	0	0
AZGP1	4	6	3	0
AZGP1P1	1	1	0	0
LOC105375423	10	14	6	6
ZKSCAN1	5430	5826	3235	1858
ZSCAN21	163	209	370	418
ZNF3	1340	1392	1842	2421
COPS6	1680	1438	1600	1439
MCM7	5611	4449	12183	17329
MIR25	26	20	35	65
MIR93	7	11	6	8
MIR106B	8	3	3	6
AP4M1	679	566	407	546
TAF6	1046	989	1809	1908
CNPY4	505	504	217	323
MBLAC1	45	36	27	41
LAMTOR4	980	713	1883	2127
TRAPPC14	321	368	463	562
MIR4658	0	0	0	0
GAL3ST4	120	209	134	112
GPC2	335	310	1625	1304
STAG3	159	201	154	148
CASTOR3P	638	534	288	287
PVRIG	182	271	106	102
LOC105375426	11	17	18	12
SPDYE3	136	181	65	53
PMS2P1	356	349	279	310
STAG3L5P-PVRIG2P-PILRB	383	495	225	254
STAG3L5P	56	54	31	29
PVRIG2P	0	0	0	0
MIR6840	10	13	9	11
PILRB	15	22	28	24
PILRA	21	28	13	10
ZCWPW1	197	141	51	61
MEPCE	1468	1088	1285	2005
PPP1R35	288	231	486	598
PPP1R35-AS1	10	9	4	5
TSC22D4-C7ORF61	0	0	0	0
SPACDR	5	0	3	2
TSC22D4	463	330	186	207
NYAP1	74	139	362	237
LOC107986829	0	1	0	0
AGFG2	450	394	206	265
LOC124901708	2	1	0	0
SAP25	76	104	88	81
LRCH4	888	959	876	990
FBXO24	31	56	38	40
PCOLCE-AS1	29	30	38	33
PCOLCE	1169	1870	467	587
MOSPD3	237	216	222	291
TFR2	69	108	124	92
LOC124901709	7	2	3	4
LOC124901710	5	15	11	6
ACTL6B	0	17	28	21
LOC105375429	0	0	0	0
GNB2	3627	3256	3380	3353
GIGYF1	3052	3026	4367	5684
POP7	386	328	1191	1729
EPO	0	1	17	9
ZAN	1	5	5	9
EPHB4	3797	3548	6619	7882
SLC12A9	662	743	1014	1387
SLC12A9-AS1	5	9	5	5
TRIP6	1279	1426	2612	3097
MIR6875	0	2	0	0
SRRT	2681	2622	4229	5268
UFSP1	59	62	66	109
ACHE	59	214	297	312
LOC105375431	0	0	7	2
MUC3A	9	16	235	147
LOC124900622	0	0	11	12
MUC12	3	2	67	59
MUC12-AS1	1	1	33	50
MUC17	0	0	3	0
TRIM56	1972	2023	1593	1624
SERPINE1	224	447	281	370
AP1S1	382	381	1230	1142
MIR4653	2	2	5	4
VGF	2	10	1021	1085
NAT16	0	0	21	14
MOGAT3	1	1	20	21
PLOD3	1489	1548	1680	1674
ZNHIT1	1135	822	1313	1649
CLDN15	131	181	131	152
FIS1	1990	1244	1070	1328
LNCPRESS1	0	3	644	838
EMSLR	3	6	1037	1058
IFT22	848	664	1030	1162
COL26A1	337	724	2362	2871
LINC01007	1	1	1	1
LOC107986832	1	0	2	1
MYL10	0	0	4	11
CUX1	10463	9256	4331	2892
LOC124900244	2	6	10	8
LOC124901711	3	11	8	14
SH2B2	41	53	450	484
MIR4285	0	1	2	2
LOC107986717	0	0	0	0
SPDYE6	42	91	35	21
LOC100630923	1	0	0	0
LOC100289561	21	28	13	3
PRKRIP1	21	25	48	57
MIR548O	0	0	1	0
LOC105375433	47	74	41	22
ORAI2	710	1008	797	1047
ALKBH4	379	252	443	525
LRWD1	536	502	861	1092
MIR5090	0	0	0	1
MIR4467	4	4	4	5
POLR2J	699	459	775	945
RASA4B	14	24	26	16
LOC124901715	1	0	1	0
POLR2J3-UPK3BL2	0	0	0	0
UPK3BL2	0	0	0	0
SPDYE2	62	134	24	19
POLR2J3	0	0	0	0
LOC124901712	0	1	0	0
RASA4	14	32	22	12
LOC124901714	0	0	0	0
POLR2J2-UPK3BL1	0	0	0	0
UPK3BL1	0	0	1	0
SPDYE2B	11	3	5	0
POLR2J2	0	0	0	0
RASA4DP	2	5	2	3
LOC124901713	6	6	0	6
FAM185A	266	328	195	222
FBXL13	199	314	142	189
LRRC17	1336	2710	101	258
NFE4	2	16	4	8
ARMC10	710	830	1468	1650
NAPEPLD	668	1133	319	314
RPL19P12	23	31	21	13
LOC105375434	47	68	12	17
DPY19L2P2	608	539	14	33
PMPCB	2313	2029	2530	2864
DNAJC2	584	777	1458	1640
PSMC2	2175	2021	2629	4116
SLC26A5	15	22	10	6
SLC26A5-AS1	6	11	1	1
RELN	9976	9316	12	13
LOC105375435	5	8	0	0
ORC5	512	661	771	1079
LHFPL3	0	1	2	1
LHFPL3-AS1	0	1	0	0
LHFPL3-AS2	16	21	48	40
LOC101927902	2	1	1	0
LINC01004	708	1299	300	150
KMT2E-AS1	351	492	261	257
KMT2E	4770	5157	2076	1609
SRPK2	1930	1931	2102	1790
LOC124901717	57	92	20	25
LOC124901718	153	267	50	18
PUS7	672	789	3042	3646
RINT1	577	757	793	1058
EFCAB10	16	34	37	46
EFCAB10-AS1	43	63	19	31
ATXN7L1	323	434	973	832
CDHR3	100	76	45	33
LOC107986833	12	16	5	5
SYPL1	1082	1295	1837	1569
LOC124901719	0	1	2	1
NAMPT	1838	1746	4838	3439
CTB-30L5.1	4	6	0	0
LOC105375440	2	1	1	1
CCDC71L	348	405	527	705
LINC02577	0	0	0	1
PIK3CG	179	219	0	0
PRKAR2B	2062	1480	925	1066
PRKAR2B-AS1	19	27	2	2
HBP1	1759	1328	792	931
COG5	2730	2399	1186	1101
LOC124901720	145	190	26	37
LOC124901721	14	32	5	2
GPR22	3001	2239	19	9
DUS4L-BCAP29	113	74	17	18
DUS4L	106	76	75	91
BCAP29	96	109	8	12
SLC26A4-AS1	2	26	1	0
SLC26A4	31	33	3	3
CBLL1-AS1	33	34	61	54
CBLL1	1046	1105	1271	1412
SLC26A3	4	3	6	2
LOC105375444	0	0	0	0
LOC105375445	0	0	0	0
DLD	4462	3690	2758	3366
LAMB1	24367	24689	5160	4228
LAMB4	4	18	1	1
LOC107986834	0	0	0	0
LOC107986835	0	1	0	0
LOC105375446	7	14	0	0
NRCAM	303	598	172	173
LOC102724363	5	5	1	1
PNPLA8	1905	1639	903	1085
LOC124901722	4	6	4	1
THAP5	1063	1100	728	831
DNAJB9	1041	821	251	311
LOC105375448	1	2	1	1
LOC107986836	0	0	0	0
LINC02903	0	0	0	0
EIF3IP1	0	1	0	1
LOC105375451	8	7	14	10
LOC105375450	0	3	3	4
LOC105375452	0	0	2	0
LOC124901723	0	0	0	0
IMMP2L	1408	2883	488	363
LOC124901724	18	25	3	6
LRRN3	715	698	18	13
LOC124901725	1070	2291	194	138
LOC124900232	949	2235	191	93
DOCK4	1620	2120	1576	1357
LOC124901727	4	8	0	2
LOC124901726	18	15	2	9
DOCK4-AS1	50	101	16	6
ZNF277	555	568	930	762
LOC124901728	0	0	0	0
LOC105375456	0	1	0	0
LOC105375457	38	45	76	66
IFRD1	593	871	1294	1646
LOC128031837	0	0	0	0
LSMEM1	40	74	57	40
LINC03076	1	0	0	0
LOC101928012	0	9	0	0
TMEM168	1860	2495	464	498
LOC124901729	2	1	3	1
BMT2	2223	1862	384	382
HRAT17	77	40	0	0
GPR85	88	107	10	9
LOC107986837	3	3	0	0
SMIM30	1459	1169	1077	1044
LOC124901813	5	7	0	3
LOC124901814	3	1	0	0
PPP1R3A	160	226	1	1
FOXP2	296	790	7	12
MIR3666	2	2	0	0
MDFIC	1056	1331	462	593
LINC01393	2	1	2	1
LINC01392	0	0	0	0
SNORA25B	0	0	0	0
LOC100506489	0	0	0	0
LOC105375461	0	0	0	0
LOC105375462	0	0	0	0
LOC102724407	0	0	0	0
TFEC	47	79	0	0
TES	1366	1403	2960	2910
LOC124901730	77	179	22	10
LOC102724434	14	8	0	0
LOC105375463	6	9	0	0
LOC124900233	5	5	0	0
LOC107986838	59	72	0	1
CAV2	2351	1689	126	151
CAV1	8375	6141	432	962
COMETT	6	1	0	0
MET	416	528	1192	1556
LOC124901731	2	2	0	2
CAPZA2	5430	4143	3229	3620
LOC105375465	0	0	0	0
ST7-AS1	104	79	33	38
ST7	911	902	232	286
ST7-OT4	131	191	13	12
MIR6132	2	2	0	0
ST7-AS2	121	199	2	1
LOC124901732	34	78	0	0
ST7-OT3	39	50	2	0
LOC105375466	2	0	0	0
WNT2	53	86	1	1
LOC124900596	1	0	0	0
LOC105375467	1	0	0	0
ASZ1	0	0	0	0
LOC105375468	0	0	0	0
CFTR	34	139	25	65
CFTR-AS1	0	0	0	1
CTTNBP2	1060	974	621	795
LOC105375469	12	19	0	2
LOC105375470	5	11	0	1
LSM8	1442	1506	1432	1633
ANKRD7	11	12	0	0
LOC102724495	1	2	0	0
LOC124901815	3	11	0	0
LOC105375471	1	6	0	0
LOC105375472	27	48	0	0
LOC107986747	0	1	0	0
LOC105375473	2	2	0	0
LOC124901816	0	0	0	1
LINC02476	0	1	0	0
LOC107986840	0	0	0	0
LOC105375477	0	0	0	0
KCND2	17	48	744	641
TSPAN12	1445	1051	698	785
LOC124901733	29	19	8	7
ING3	666	626	459	667
LOC124901734	24	37	2	6
CPED1	559	846	15	14
LOC124901735	226	563	4	1
WNT16	6	22	2	3
FAM3C	1184	1508	1285	1340
LOC124901737	0	0	1	1
LOC124901736	0	2	0	0
LOC105375478	0	0	0	0
PTPRZ1	472	2029	14499	10113
AASS	3353	2947	17108	19083
LOC102724527	106	60	17	13
FEZF1	2	1	5	12
FEZF1-AS1	6	2	4	6
CADPS2	1505	1284	1073	1287
LOC105375481	2	7	4	0
LOC124901739	58	77	12	2
RNF133	12	27	3	0
RNF148	11	19	5	1
LOC124901738	14	8	4	2
LOC105375482	0	0	0	0
TAS2R16	0	0	0	0
SLC13A1	1	0	0	0
IQUB	29	65	16	25
LOC124901740	7	5	3	3
NDUFA5	2362	2293	1407	1632
ASB15	124	58	0	0
ASB15-AS1	2	2	0	0
LMOD2	5050	2497	1	1
WASL	2245	2220	2025	2269
WASL-DT	134	156	134	121
HYAL4	1	5	0	1
HYAL6P	1	0	0	0
SPAM1	2	0	0	2
LOC105375483	0	0	4	9
TMEM229A	41	18	16	34
LOC124901741	4	0	1	3
LOC105375484	0	1	0	0
LOC107986841	0	2	1	0
LOC101928211	1	0	0	0
LOC102724577	0	1	0	0
SSU72L6	0	0	0	0
GPR37	60	113	1675	1451
LINC03043	0	0	0	0
POT1	742	898	1173	1167
POT1-AS1	45	66	21	17
LINC02830	8	12	2	1
LOC101928283	2	2	4	3
LOC101928254	0	2	31	30
LOC100506664	0	3	0	1
LOC105375487	0	0	0	0
LOC105375488	0	0	4	3
GRM8	7	47	102	105
LOC101928357	0	1	1	0
LOC107986843	0	0	2	0
MIR592	0	0	0	0
LOC124901742	1	2	1	0
GRM8-AS1	0	0	1	2
ZNF800	1860	2631	424	469
LINC03012	0	1	0	0
LOC105375490	19	28	10	19
GCC1	663	587	947	1351
ARF5	1497	1244	2356	2369
LOC105375489	14	16	8	14
FSCN3	1	3	3	7
PAX4	0	3	2	5
SND1-DT	0	1	6	2
SND1	7378	8009	13105	12948
SND1-IT1	80	188	25	19
LRRC4	349	401	218	413
LOC124901743	107	246	44	12
MIR593	5	12	5	6
LOC105375493	0	1	0	0
LOC124901744	0	0	1	0
MIR129-1	0	0	0	0
LEP	7	2	4	5
RBM28	2068	2371	2711	3158
PRRT4	71	77	36	47
LOC107986845	2	0	1	1
IMPDH1	645	603	1467	1671
HILPDA	476	392	2255	1418
METTL2B	1311	1194	1562	1841
LINC01000	1807	2235	599	624
GARIN1A	110	180	5	7
GARIN1B	4	9	20	48
CALU	12531	13415	12015	12682
OPN1SW	14	44	16	6
TRP-AGG2-3	2	2	5	5
CCDC136	278	445	740	755
FLNC	53794	32055	1896	2785
FLNC-AS1	26	19	1	2
ATP6V1F	753	625	979	1114
ATP6V1FNB	69	69	25	28
KCP	66	145	113	145
LOC105375497	0	6	13	3
IRF5	63	67	28	29
TNPO3	3070	2806	7444	7793
TPI1P2	13	12	23	19
LOC124901836	0	0	0	0
LOC124901863	0	0	0	0
LOC407835	12	11	8	13
TSPAN33	185	117	1185	1474
SMO	2255	2307	2366	3475
AHCYL2	636	788	1477	1157
LOC124900234	115	264	56	31
LOC105375500	96	181	34	26
LOC107986847	15	22	4	5
STRIP2	6220	3990	456	548
SMKR1	8	7	10	2
NRF1	641	726	525	473
LOC105375501	0	0	4	10
MIR182	2	0	0	1
MIR96	0	0	1	0
MIR183	0	0	1	1
UBE2H	7974	6127	3607	3546
UBE2H-DT	2	0	0	1
ZC3HC1	781	656	730	1062
KLHDC10	2374	2637	1473	1373
LINC03008	5	10	1	1
TMEM209	574	687	1269	1224
LOC124901745	12	19	6	4
SSMEM1	1	1	2	0
CPA2	2	3	12	8
CPA4	34	40	2	0
LOC105375503	5	24	1	0
LOC124901842	0	0	0	0
LOC124901837	0	0	0	0
CPA5	11	13	4	2
LOC105375504	0	1	0	0
CPA1	17	32	0	0
CEP41	710	708	464	573
LOC105375505	0	0	0	0
MESTIT1	39	98	59	69
MEST	5499	9756	6645	7942
MIR335	3	7	0	0
COPG2	2092	1887	2571	2048
COPG2IT1	142	423	29	13
LOC124901746	48	73	4	8
TSGA13	4	10	2	2
KLF14	6	23	0	2
LOC105375508	6	48	0	0
LOC105375509	1	10	0	0
MIR29A	1	1	0	1
MIR29B1	0	1	0	0
LINC-PINT	44	104	132	86
LINC00513	17	20	4	3
MKLN1	4506	5091	3888	2962
MKLN1-AS	30	42	64	59
LOC124901747	59	130	14	8
PODXL	5238	5238	40366	44782
LOC107986849	0	3	1	1
LOC101928782	0	0	0	0
PLXNA4	8543	6111	36	50
LOC101928807	27	21	0	0
LOC105375511	26	72	0	0
LOC102724906	38	42	0	0
FLJ40288	0	1	1	0
LOC124900236	0	0	0	0
LOC100506937	0	0	0	0
CHCHD3	3165	2232	4153	4832
MIR3654	107	57	92	107
LOC105375512	0	0	0	0
EXOC4	2183	2613	2644	2296
MIR6133	2	2	0	1
LOC124901748	32	83	13	12
LOC124901749	203	345	33	13
LOC101928861	16	37	7	3
LOC105375514	184	470	42	34
LRGUK	43	111	130	128
SLC35B4	937	1217	2332	2523
LOC105375518	0	0	0	0
LOC105375517	0	0	0	0
LINC03060	8	10	1	9
AKR1B1	4969	2245	3815	4179
AKR1B10	0	4	4	2
LOC105375520	2	2	16	17
AKR1B15	3	4	7	6
LOC124901750	801	1713	61	32
BPGM	873	653	453	549
LOC124901751	8	3	1	0
CALD1	6921	11792	7485	9999
AGBL3	150	239	88	88
CYREN	864	841	602	905
TMEM140	425	349	312	385
WDR91	565	652	417	552
MIR6509	0	1	0	0
STRA8	0	3	1	0
LOC107984123	7	11	0	1
CNOT4	1167	1320	801	714
NUP205	3810	3990	16144	17163
STMP1	983	1143	398	350
SLC13A4	124	208	126	120
LOC105375521	187	334	167	86
FAM180A	10	12	6	0
LOC105375522	0	0	0	1
MTPN	4475	4347	4157	4389
LOC105375523	2	3	2	2
LOC105375524	0	1	0	0
LOC124901850	0	0	0	0
CHRM2	5664	3606	9	6
LOC349160	256	391	3	1
MIR490	118	118	0	0
LOC105375525	0	7	0	0
PTN	3827	5347	646	787
LOC124900235	5	6	0	0
LOC105375527	41	54	0	0
DGKI	7932	6624	27	37
CREB3L2	4179	5507	1104	1315
CREB3L2-AS1	30	77	4	3
LOC124901752	0	0	3	0
LOC124901753	1	2	1	2
AKR1D1	7	3	1	8
LOC124901828	0	0	0	0
MIR4468	0	0	0	0
LOC107986749	1	2	3	4
LOC124900243	0	0	0	0
LOC124901754	1	1	2	3
TRIM24	6340	5205	5639	6282
LOC124901843	7	13	3	1
LOC124901755	317	421	159	104
SVOPL	79	44	39	51
LOC124900246	0	0	0	0
ATP6V0A4	1	4	44	50
TMEM213	1	4	8	8
KIAA1549	1927	2107	1441	1175
ZC3HAV1L	1643	1895	431	390
LOC107986852	23	25	25	33
ZC3HAV1	1966	1917	3106	4591
MIR10399	0	0	0	0
IFT56	409	437	547	555
LOC124901756	4	6	4	2
UBN2	2424	2982	4170	2784
LUC7L2	207	241	203	221
FMC1	50	34	14	13
TRR-CCT4-1	2	0	10	3
FMC1-LUC7L2	0	0	0	0
LOC100129148	0	2	0	1
KLRG2	3	16	786	961
CLEC2L	53	61	4	2
HIPK2	12112	9844	1420	1469
LOC105375530	24	32	2	0
TBXAS1	93	92	14	19
LOC107986853	4	12	0	0
LOC105375532	17	34	6	2
PARP12	925	709	324	426
LOC124901757	3	4	6	1
KDM7A	1390	1270	4501	1896
KDM7A-DT	187	107	179	75
LOC107986854	1	0	12	6
LOC105375534	1	4	1	1
LOC124901758	5	7	11	4
SLC37A3	1257	1462	2113	2199
LOC124901838	5	11	5	2
LOC124901759	0	0	0	4
RAB19	2	8	187	261
MKRN1	4012	2835	4048	4352
DENND2A	1436	1583	561	511
LOC105375535	4	6	2	2
ADCK2	592	506	566	719
NDUFB2-AS1	14	19	8	16
NDUFB2	2370	1364	927	1152
BRAF	2500	2735	2119	1603
LOC105375536	7	14	17	10
LOC107986720	0	1	0	0
MRPS33	868	588	914	998
LOC107986719	0	0	0	0
LOC105375537	0	0	0	0
TMEM178B	30	123	1296	1202
LOC124901760	0	0	5	0
AGK-DT	7	13	19	20
AGK	1271	1180	1466	1691
DENND11	1480	1504	2206	2581
WEE2-AS1	24	11	2	3
WEE2	11	9	2	0
SSBP1	1495	1488	3791	5265
TAS2R3	31	90	25	5
TAS2R4	105	243	73	25
TAS2R5	20	69	33	19
PRSS37	4	30	10	2
OR9A4	0	6	4	0
CLEC5A	7	9	2	0
LOC124901761	1	0	0	0
TAS2R38	0	1	0	1
MGAM	7	41	24	10
MGAM2	5	10	2	0
MOXD2P	0	2	0	0
PRSS58	0	0	1	1
PRSS59P	0	0	0	0
LOC105375539	1	0	2	0
LOC107986855	4	35	34	35
MIR11400	0	1	1	0
PRSS1	0	2	1	1
LOC124901763	0	2	0	0
PRSS2	0	1	2	0
LOC124901762	1	2	3	3
LOC105375541	0	24	0	1
EPHB6	243	445	308	433
TRPV6	36	20	35	42
TRPV5	2	6	0	1
LOC105375542	0	4	1	0
LLCFC1	1	11	5	3
KEL	78	287	101	221
OR9A2	3	11	1	0
LOC105375544	16	17	1	1
OR6V1	4	3	0	0
OR6W1P	3	5	0	1
PIP	2	12	0	0
TAS2R39	3	11	0	1
LOC124901764	14	30	0	0
TAS2R40	11	8	0	0
LOC105375546	1	13	0	0
TMEM139-AS1	2	10	2	1
