	sample1	sample2	sample3	sample4
KEL	101	2421	1506	221
OR9A2	1	0	3	0
LOC105375544	1	7	13	1
OR6V1	0	0	1	0
OR6W1P	0	0	3	1
PIP	0	7	8	0
TAS2R39	0	1	1	1
LOC124901764	0	3	9	0
TAS2R40	0	2	4	0
LOC105375546	0	1	2	0
TMEM139-AS1	2	5	5	1
GSTK1	412	1700	1292	478
TMEM139	34	109	66	75
CASP2	790	1371	1316	899
CLCN1	8	9	4	28
FAM131B	936	156	127	1383
FAM131B-AS1	23	2	1	22
FAM131B-AS2	272	362	243	421
ZYX	2841	2384	1919	3098
MIR6892	0	0	0	0
EPHA1	6892	1003	806	8107
EPHA1-AS1	217	10	4	215
TAS2R60	4	0	0	0
TAS2R41	4	0	0	1
LOC105375547	19	1	2	31
OR10AC1	3	1	1	1
CTAGE15	0	0	0	0
LOC101928466	13	5	7	5
TCAF2	18	9	7	9
CTAGE6	1	0	0	0
TCAF2P1	0	0	0	0
LOC154761	0	0	1	0
LOC112267988	16	23	38	17
TCAF1	2121	4263	3307	1333
LOC105375549	171	193	316	160
OR2F2	0	0	0	0
OR2F1	3	1	0	2
OR6B1	0	1	0	0
OR2A5	2	1	2	2
OR2A25	1	0	1	1
OR2A12	0	0	3	0
OR2A2	1	0	0	0
OR2A14	1	4	3	2
CTAGE4	6	3	2	14
ARHGEF35	74	59	62	118
ARHGEF35-AS1	21	9	5	9
OR2A42	29	3	10	13
OR2A1-AS1	25	4	5	35
OR2A20P	1	0	0	1
OR2A7	10	5	8	4
ARHGEF34P	97	81	76	77
CTAGE8	1	4	2	2
OR2A9P	4	0	2	3
OR2A1	92	10	27	30
ARHGEF5	270	224	220	350
LOC124901817	1	1	0	3
NOBOX	1	1	1	0
TPK1	92	383	319	118
LOC105375552	0	0	3	0
LOC105375553	0	0	0	0
LOC124901765	0	0	0	0
CNTNAP2	14351	20119	13514	14986
CNTNAP2-AS1	0	1	0	0
MIR548F4	0	0	0	0
LOC107986721	0	0	0	0
LOC105375556	0	0	0	0
LOC105375554	57	57	112	43
LOC124901859	1	0	0	0
LOC124901766	0	0	0	0
C7orf33	0	0	0	0
LOC124901818	0	0	0	0
LOC105375557	0	0	0	0
CUL1	3792	4063	3379	4987
EZH2	1738	2785	2530	2295
LOC124901767	17	65	90	40
RNY5	9	16	13	0
RNY4	0	1	2	0
LOC124901768	2	0	0	0
RNY3	11	10	10	11
RNY1	763	355	531	605
GHET1	27	48	26	32
PDIA4	13945	20839	13610	15960
ZNF786	491	576	527	571
ZNF425	167	243	168	174
ZNF398	2930	1388	1198	3410
LOC107986856	38	23	19	57
ZNF282	1540	1885	1345	1785
ZNF212	423	601	492	455
LOC124901769	7	8	13	3
ZNF783	370	595	489	459
LOC155060	422	389	341	295
TRC-GCA1-1	1	0	0	0
TRC-GCA9-2	1	0	1	0
TRC-GCA13-1	11	6	5	4
LOC124901770	0	0	0	0
TRC-GCA18-1	0	0	0	0
TRC-GCA10-1	0	0	0	0
LOC105375559	0	1	0	1
LOC101928733	0	0	0	0
TRC-GCA11-1	97	159	136	126
ZNF777	480	765	546	588
ZNF746	916	1447	1095	1186
TRC-GCA16-1	1	4	9	1
ZNF767P	262	525	526	271
TRC-GCA22-1	6	1	8	3
TRC-GCA15-1	0	2	1	0
TRC-GCA3-1	0	1	0	0
TRC-GCA23-1	5	5	8	1
TRC-GCA20-1	4	3	4	2
TRS-AGA5-1	1	4	9	2
TRC-GCA19-1	6	1	6	1
TRC-GCA9-3	4	7	9	7
TRC-GCA12-1	0	0	0	0
TRC-GCA21-1	0	2	2	1
TRC-GCA17-1	7	16	20	6
TRC-GCA9-4	0	1	0	1
KRBA1	561	1104	854	634
LOC124901771	1	1	1	0
ZNF467	5	420	288	1
SSPOP	32	551	576	24
ZNF862	328	788	704	230
ATP6V0E2-AS1	44	32	27	69
ATP6V0E2	531	186	127	789
ACTR3C	52	50	60	59
LOC124901772	0	1	3	1
LOC100134040	2	2	5	1
LRRC61	754	958	695	827
ZBED10P	258	399	317	372
RARRES2	1514	114	87	1478
LOC107986858	1	0	3	3
REPIN1-AS1	12	15	11	21
REPIN1	1864	3547	2703	2545
ZNF775	646	740	527	714
ZNF775-AS1	2	14	11	13
LOC728743	194	205	129	263
LOC124901773	3	2	0	2
LINC00996	1	0	1	0
GIMAP8	0	142	170	0
GIMAP7	0	2	0	0
LOC107986860	0	0	0	0
GIMAP4	3	19	23	0
GIMAP6	0	3	5	0
LOC124901774	0	0	0	0
GIMAP2	0	0	0	0
GIMAP1-GIMAP5	0	0	0	0
GIMAP1	0	0	2	0
GIMAP5	0	0	0	0
LOC105375566	0	2	6	0
TMEM176B	5	15	22	14
TMEM176A	4	17	22	6
LOC105375567	17	22	27	15
LOC124901775	0	0	0	0
AOC1	20	46	37	31
KCNH2	545	1974	1249	401
LOC124901776	3	27	17	2
NOS3	93	363	287	88
ATG9B	76	119	59	58
LOC124901777	3	4	2	3
ABCB8	697	767	462	880
ASIC3	35	60	43	30
CDK5	377	392	206	464
SLC4A2	2684	4583	3110	3260
LOC128092247	0	0	0	0
FASTK	1154	1927	1404	1341
TMUB1	891	1234	846	909
AGAP3	1697	3128	2425	1578
LOC124901778	107	71	114	102
GBX1	6	54	42	1
ASB10	0	1	1	0
IQCA1L	0	4	4	1
ABCF2-H2BK1	1	3	4	5
H2BK1	2	2	7	3
ABCF2	537	626	522	866
CHPF2	1075	2505	2208	1564
MIR671	0	0	0	0
SMARCD3	60	1175	791	47
LOC124901779	14	79	66	9
NUB1	726	1513	1255	1024
WDR86	1044	7628	6561	747
WDR86-AS1	22	281	192	27
CRYGN	20	179	112	23
LOC124901780	31	138	109	17
MIR3907	0	0	0	0
RHEB	2603	2412	1857	2779
PRKAG2	425	632	627	444
PRKAG2-AS2	0	0	0	0
PRKAG2-AS1	7	3	1	5
LOC105375570	0	0	0	0
LOC105375571	0	0	0	0
GALNTL5	1	1	0	2
GALNT11	1400	2014	1497	1289
LOC124901844	1	0	1	0
LOC731075	53	60	98	27
KMT2C	3994	5265	6196	2275
FABP5P3	2	2	3	2
LINC01003	44	101	66	38
LOC124901846	0	0	0	0
LOC124900247	0	0	0	0
XRCC2	1713	1730	1844	2429
ACTR3B	537	513	501	497
LOC102723686	29	32	35	10
LOC105375577	0	3	9	1
LINC01287	0	0	1	0
LOC105375578	0	25	21	1
LOC105375579	1	7	20	0
LOC107986750	0	2	2	0
DPP6	179	689	1026	157
LOC107986722	0	10	51	0
LOC101929998	2	9	13	3
LOC105375582	2	1	9	2
LOC105375581	1	3	2	0
LOC105375580	0	5	4	1
PAXIP1-AS2	30	28	30	44
PAXIP1	1579	1190	994	1920
LOC124901781	60	53	59	36
PAXIP1-DT	265	314	245	304
HTR5A-AS1	38	0	0	5
HTR5A	27	0	1	1
LOC105375584	0	0	0	0
LOC124901782	0	0	0	0
LOC124901783	2	0	0	1
LOC124901786	2	3	0	3
LOC124901784	0	0	0	0
LOC124901785	0	0	1	2
LOC124901787	0	0	0	0
LOC105375587	0	0	0	0
LOC105375588	0	0	0	0
LOC105375589	0	0	0	0
INSIG1-DT	148	196	112	200
INSIG1	1987	1569	1160	2106
LOC105375592	24	37	31	17
BLACE	0	1	1	0
LOC105375593	0	1	0	0
LINC03010	0	0	0	0
LOC105375594	0	0	0	0
EN2	0	0	0	0
CNPY1	8	18	31	3
RBM33-DT	119	192	153	134
RBM33	3129	3578	3373	2606
SHH	3	21	10	3
LOC124901788	0	0	0	0
LOC389602	0	0	0	0
LOC105375597	0	0	0	0
LOC124901789	0	0	0	0
LOC105375603	0	0	0	0
LOC105375602	0	0	0	0
LOC105375601	0	0	0	0
LOC124901790	0	0	1	0
LOC124901791	0	0	0	0
LOC105375599	1	1	2	0
LOC285889	1	0	7	0
LOC124901792	1	5	3	1
RNF32-DT	147	202	225	165
LOC112268012	1	0	1	0
LINC00244	0	0	0	0
RNF32	54	124	130	44
LMBR1	2578	3024	2800	2857
LOC102723795	8	18	10	8
LOC105375604	0	0	0	0
LOC105375605	0	1	0	0
NOM1	1712	1214	1086	2016
MNX1	23	15	15	19
MNX1-AS2	2	0	1	1
MNX1-AS1	5	14	3	6
LOC105375607	0	0	0	1
UBE3C	4334	4495	3745	4733
LOC124901803	0	0	0	0
DNAJB6	7445	2981	2316	8621
LOC101927914	1	0	1	2
LOC105375610	1	5	0	0
PTPRN2	87	17	17	77
MIR153-2	0	0	0	0
LOC105375615	0	0	3	1
LOC105375614	4	1	1	2
PTPRN2-AS1	2	0	0	0
LOC105375613	0	0	0	0
MIR595	0	0	0	0
LOC124901793	4	0	0	5
LINC01022	1	0	0	0
MIR5707	0	0	0	0
NCAPG2	4724	3517	2887	3499
ESYT2	10371	3641	2949	4333
DYNC2I1	1939	659	467	614
LOC124901796	1	2	0	0
LOC124901794	2	3	0	3
LOC124901795	8	5	0	4
LINC00689	3	0	1	1
VIPR2	115	40	19	24
LOC101927506	0	0	1	1
OR4F21	0	0	0	0
LOC124902051	6	3	11	2
RPL23AP53	134	331	340	152
ZNF596	159	504	497	126
LOC101927566	0	11	4	0
LOC124902052	3	3	11	7
LOC105377773	0	0	0	0
FAM87A	7	3	3	1
FBXO25	832	978	918	696
TDRP	2438	1156	1503	2499
ERICH1	1119	887	812	1034
LOC124902055	0	1	1	0
LOC124902053	15	8	10	5
LOC124902054	7	4	6	3
LOC124902044	0	0	0	1
DLGAP2	127	28	17	106
LOC401442	0	0	0	0
LOC105377777	2	0	0	1
LOC124900249	25	2	3	6
LOC286083	23	1	0	3
LOC124901869	18	1	0	4
LOC105379585	10	0	0	4
LOC105377775	0	0	0	1
LOC105379586	8	2	1	7
DLGAP2-AS1	0	0	0	0
LOC124901870	1	0	0	0
LOC105377778	0	0	0	0
CLN8	2014	1243	1042	2273
CLN8-AS1	123	464	317	168
MIR3674	4	0	0	5
LOC105377779	3	0	1	1
MIR596	4	0	1	7
ARHGEF10	3801	1981	2068	3738
LOC100131395	237	84	161	189
KBTBD11-AS1	3	5	10	7
KBTBD11-OT1	7	7	2	8
KBTBD11	878	900	808	989
MYOM2	41	92	87	34
MIR7160	0	1	0	0
LOC105377781	0	0	0	0
LOC105377782	0	0	0	0
LOC105377783	0	0	0	0
LOC105377784	0	0	0	0
LINC03021	23	49	65	26
LOC107986865	9	25	18	8
LOC105377785	26	5	5	20
LOC124901871	0	0	0	0
CSMD1	1235	47	46	776
LOC105377791	0	0	0	0
LOC105377790	0	1	0	0
LOC105377789	0	0	0	0
LOC107986907	0	0	0	0
LOC124900260	0	0	0	0
LOC105377793	0	0	0	0
LOC105377794	0	0	0	0
LOC124902045	0	0	0	0
LOC107986908	0	0	0	0
LOC105377795	1	0	1	0
LOC105377796	0	1	0	1
LOC105377797	0	0	0	0
MCPH1-DT	213	231	162	249
MCPH1	1420	1622	1491	1397
ANGPT2	17	762	489	9
MCPH1-AS1	69	157	134	22
MIR8055	2	1	2	3
AGPAT5	5918	4193	3718	6033
MIR4659A	0	0	0	0
MIR4659B	0	0	0	0
LOC124901872	1	0	0	0
LOC107986909	37	224	209	32
XKR5	144	822	794	118
GS1-24F4.2	16	62	59	9
DEFB1	3	1	1	0
DEFA6	0	0	0	0
DEFA4	0	0	1	0
DEFA8P	0	0	1	0
DEFA9P	0	1	0	0
DEFA10P	0	0	1	0
LOC124901873	0	0	0	0
DEFA1	0	0	0	0
DEFT1P	1	0	0	0
LOC124901874	0	0	0	0
DEFA1B	0	0	0	0
DEFT1P2	0	0	0	0
LOC124901875	0	0	0	0
DEFA3	0	0	0	0
DEFA11P	0	0	0	0
DEFA5	0	0	0	0
LOC105377799	0	0	0	0
LOC105377803	27	14	11	29
LOC101928095	17	105	73	18
LOC124901876	2	15	20	5
LOC124901878	1	6	1	0
LINC00965	0	0	0	0
LOC124901877	0	0	0	0
FAM66B	24	88	70	27
DEFB109B	0	4	2	0
USP17L1	1	2	2	0
USP17L4	0	0	0	0
ZNF705G	3	1	0	1
DEFB4B	0	0	0	0
DEFB103B	0	0	0	0
SPAG11B	0	0	0	0
DEFB104B	0	0	0	0
DEFB106B	0	0	0	0
DEFB105B	0	0	0	0
DEFB107B	0	0	0	0
LOC105377801	0	0	0	0
PRR23D1	0	0	0	0
FAM90A7	0	0	0	0
LOC105377800	0	0	1	0
FAM90A22	0	0	0	0
FAM90A23	0	0	0	0
LOC107986910	17	232	201	20
LOC101929400	4	26	29	7
FAM90A14	0	0	0	1
FAM90A18	0	0	0	0
FAM90A16	0	0	0	0
FAM90A8	0	0	0	0
FAM90A17	0	0	0	0
FAM90A19	0	0	0	0
FAM90A9	0	0	0	0
FAM90A10	1	0	0	1
PRR23D2	0	0	2	1
DEFB107A	0	0	0	0
DEFB105A	0	1	0	0
DEFB106A	0	0	0	0
DEFB104A	0	0	0	0
SPAG11A	1	1	0	1
DEFB103A	0	0	0	0
DEFB4A	1	0	0	0
ZNF705B	0	0	0	0
FAM66E	0	6	1	2
USP17L8	0	0	0	0
USP17L3	0	0	0	0
LOC124900617	3	26	30	4
MIR548I3	0	0	0	0
FAM85B	25	26	15	25
FAM86B3P	63	104	97	79
PRAG1	2023	2027	1911	2085
LOC124901879	6	4	11	10
LOC105379222	1	1	7	5
LOC124901880	0	0	0	0
LOC107986913	0	1	3	0
LOC105379224	0	2	4	1
LOC124901881	1	2	0	1
LOC105379225	0	0	1	0
CLDN23	206	334	227	278
MFHAS1	4033	3726	3257	3847
LOC124900259	1	1	0	0
LOC124901866	2	4	8	2
LOC105379227	0	1	0	1
ERI1	1115	1385	1290	1237
MIR4660	0	0	0	0
SNORD3I	1	1	0	0
LOC112268402	23	12	12	17
PPP1R3B	7321	2901	2251	6926
LOC124901882	14	6	6	27
PPP1R3B-DT	48	3	5	78
LOC101929128	9	2	2	23
LOC124901883	1	3	3	2
LOC157273	0	0	1	0
LOC105379228	0	0	1	0
LOC105379231	0	0	2	0
LOC105379230	0	0	1	0
LOC124901884	0	0	0	0
TNKS	5030	7376	6522	3697
MIR597	3	1	3	1
LOC124902085	1	0	0	0
LOC124902056	6	0	0	2
MIR124-1HG	832	2	2	924
MIR124-1	1	0	0	6
LOC124902057	67	1	0	89
LOC124902082	0	0	0	0
LOC105379235	0	0	0	0
MSRA-DT	11	17	11	8
MSRA	86	99	60	111
LOC124901885	21	10	22	13
LOC124901886	1	1	1	0
LINC03022	0	0	4	1
LOC124901887	6	8	6	6
PRSS51	13	109	195	20
PRSS55	1	2	5	0
LOC105379237	0	7	5	0
RP1L1	4	26	16	5
MIR4286	0	0	0	0
C8orf74	0	0	0	1
SOX7	40	288	343	36
LOC102723313	12	25	50	9
PINX1	870	638	554	1321
MIR1322	3	7	2	3
PINX1-DT	0	2	0	1
LOC101929248	13	14	23	14
LOC112268022	301	165	181	68
XKR6	854	370	439	567
MIR598	1	1	0	0
LOC101929269	3	1	5	0
LINC00529	3	6	7	4
MTMR9	2235	2520	2171	2753
SLC35G5	8	5	13	1
TDH	8	41	25	17
TDH-AS1	7	37	19	3
FAM167A-AS1	2	3	1	3
FAM167A	105	309	116	223
BLK	2	3	3	2
LOC105379241	0	11	3	0
LINC00208	0	0	0	0
LOC105379242	0	15	9	0
GATA4	7	4634	2485	10
SNORA99	0	48	34	0
LINC02905	1	71	46	0
LOC124901888	9	12	9	9
NEIL2	778	921	603	751
LOC105379243	2	7	15	9
FDFT1	11711	8049	4929	12993
CTSB	1589	7569	5191	1506
LOC105379244	0	18	12	1
LOC112268017	0	5	5	0
DEFB136	0	1	0	0
DEFB135	0	0	0	0
DEFB134	1	1	0	0
LOC105379245	0	0	0	1
LOC105379246	0	0	0	0
DEFB130B	0	0	0	0
ZNF705D	1	3	4	6
FAM66D	33	109	93	35
LOC392196	11	11	14	4
USP17L7	8	24	36	1
USP17L2	11	25	32	2
FAM90A2P	1	1	3	4
FAM86B1	80	93	83	91
FAM85A	0	2	1	1
DEFB130A	0	0	0	0
FAM66A	1	2	3	0
LOC649352	0	0	0	0
DEFB109A	0	1	0	0
FAM90A25P	2	5	8	1
FAM86B2	20	32	20	33
FAM86B2-DT	612	2002	2758	390
LOC729732	249	1990	2621	240
MIR5692A2	1	0	1	0
LONRF1	3120	3509	3003	3714
MIR3926-1	0	0	0	0
MIR3926-2	0	0	0	0
LINC03019	0	0	1	0
LINC00681	0	0	0	0
LOC105379289	0	0	1	0
TRMT9B	91	1664	1319	59
LOC124901889	1	11	18	1
DLC1	265	7341	5408	316
LOC101930149	0	2	0	0
LOC124901890	0	0	0	1
C8orf48	7	130	84	25
LOC102725080	0	0	0	0
LOC105379292	0	0	0	0
SGCZ	0	12	20	3
LOC124902058	0	0	0	0
MIR383	0	0	0	0
LOC124902059	0	0	0	0
TUSC3	3129	8907	10037	3107
LOC124902060	1	2	0	1
MSR1	0	23	13	1
LOC101929028	3	30	25	2
LOC105379297	0	5	5	0
FGF20	12	20	14	9
MICU3	266	389	454	197
ZDHHC2	1230	2103	1854	1430
LOC107986918	16	12	15	6
CNOT7	5070	6236	5415	5934
VPS37A	1268	1665	1376	1314
MTMR7	150	92	76	107
LOC102724838	1	4	2	0
SLC7A2	2481	30810	25712	2423
PDGFRL	81	52	64	93
LOC107986919	0	0	1	0
MTUS1	290	145	255	292
LOC124901891	8	3	5	3
MIR548V	0	1	0	0
LOC124901893	0	2	0	0
FGL1	0	0	0	0
LOC124901892	6	1	2	5
LOC124901867	30	41	43	25
PCM1	8109	12189	10192	8516
LOC124901894	0	2	4	0
ASAH1	1848	1768	1332	1620
ASAH1-AS1	11	11	13	10
NAT1	108	193	155	139
NAT2	94	32	24	139
PSD3	2245	2445	2891	1817
LOC124901896	44	59	107	26
LOC124901897	56	57	172	34
LOC124901895	2	1	6	4
LOC107986868	16	13	32	7
LOC124900256	0	1	1	1
LOC105379303	62	59	95	37
LOC124901898	4	6	6	3
LOC105379301	0	0	0	0
LOC100128993	0	0	1	0
LOC105379300	0	0	0	0
LOC105379306	0	0	0	0
SH2D4A	184	247	186	270
CSGALNACT1	8	85	57	8
LOC124901900	0	0	0	0
LOC124901899	0	0	0	0
LOC107986920	0	1	0	1
INTS10	1386	2174	1776	1638
LOC124901901	3	0	2	1
LOC105379309	0	0	4	0
LOC107986921	0	0	0	0
LPL	272	62	77	284
LOC105379311	0	0	1	0
LOC105379312	0	0	0	0
SLC18A1	0	3	0	0
ATP6V1B2	2996	2245	1740	3035
LZTS1	373	88	66	595
LZTS1-AS1	3	0	3	4
LOC105379314	2	1	5	2
SNORD3F	0	0	0	0
LOC105379315	1	2	0	2
LOC105379316	0	0	1	0
LINC03023	0	1	0	1
LINC02153	0	0	0	0
LOC124901902	0	6	1	0
LINC03093	0	0	0	0
LOC107986922	1	1	1	0
GFRA2	91	753	545	148
DOK2	5	5	1	3
XPO7	4657	6087	4990	5435
LOC124901903	135	165	325	62
NPM2	10	15	13	9
LOC124902091	0	0	0	0
FGF17	4	149	79	2
DMTN	11	66	54	2
FHIP2B	295	1100	972	224
NUDT18	103	77	39	62
HR	5	1	0	3
HRURF	0	0	0	0
REEP4	345	1058	718	354
LGI3	0	0	1	0
SFTPC	0	1	0	0
BMP1	141	843	532	97
LOC124901904	2	6	11	3
PHYHIP	255	25	10	109
MIR320A	8	39	11	12
POLR3D	2485	3292	2845	2174
PIWIL2-DT	29	46	48	21
PIWIL2	64	15	39	47
SLC39A14	9774	6517	5423	13424
PPP3CC	221	909	691	170
LOC124901905	4	16	38	7
SORBS3	1295	2349	1730	1073
PDLIM2	822	858	492	715
C8orf58	467	465	332	335
LOC107986876	26	19	12	17
CCAR2	5506	5939	4642	6447
BIN3	354	459	348	354
BIN3-IT1	12	25	20	12
LOC107986924	2	3	2	0
EGR3	36	23	18	12
LOC105379321	5	9	0	3
LOC107986926	1	1	1	1
PEBP4	0	6	2	1
LOC124901908	0	7	12	0
LOC107986925	1	23	6	0
LOC105379325	0	0	0	0
LOC124901906	0	1	1	0
LOC101929237	2	0	2	0
LOC124901907	0	0	0	0
RHOBTB2	564	1141	731	580
LOC107984124	1	1	0	0
TNFRSF10B	7026	4521	4050	5709
LOC286059	118	34	67	80
LOC254896	40	69	46	31
TNFRSF10C	320	186	194	237
TNFRSF10D	1536	1104	967	1188
TNFRSF10A	916	67	73	793
TNFRSF10A-DT	92	9	10	89
CHMP7	1928	2333	1685	1915
R3HCC1	519	1376	872	778
LOXL2	1494	3556	2793	1251
LOXL2-AS1	22	35	55	23
ENTPD4	1656	10577	8967	1823
LOC105379327	2	4	2	0
LOC124901909	2	16	12	1
SLC25A37	1721	2581	2123	1419
LOC107986930	6	3891	5954	2
NKX3-1	51	2752	1873	48
NKX2-6	6	4302	3566	5
LOC124901910	2	1697	2041	6
LOC101929258	1	157	316	0
STC1	4848	484	646	1869
LOC107986931	1	83	150	0
LOC105379328	0	40	116	0
ADAM28	18	1783	2888	40
ADAM7-AS1	3	14	25	0
ADAMDEC1	0	1	0	0
ADAM7	0	1	1	3
ADAM7-AS2	0	0	0	0
LOC107986932	0	0	0	0
LOC107986882	0	0	0	0
LOC105379329	2	1	1	0
NEFM	957	45	7	541
LOC112268023	13	2	3	8
NEFL	1433	35	25	813
MIR6841	0	0	0	0
LOC105379330	0	0	0	1
LOC124901911	0	0	0	0
LOC124901912	7	7	8	19
DOCK5	1056	652	664	1006
MIR6876	0	0	0	2
LOC105379331	1	0	0	2
GNRH1	59	74	87	49
KCTD9	713	859	838	708
LOC124901913	18	13	16	5
CDCA2	2615	3807	2794	3375
LOC107986933	0	4	0	0
LOC105379333	0	1	1	0
LOC105379332	0	1	2	0
LOC124901915	0	0	3	0
EBF2	2	521	1123	1
LOC102723395	0	4	10	0
LOC124901914	0	4	21	0
LOC105379335	0	0	0	0
LOC105379336	0	0	0	0
PPP2R2A	2503	3035	2445	2303
SDAD1P1	153	160	77	119
BNIP3L	4271	5067	4010	2785
LOC124901868	11	45	34	6
PNMA2	363	90	70	274
DPYSL2	13296	10614	7922	15967
LOC124901916	109	137	235	116
ADRA1A	11	3	7	7
LOC124901918	0	0	0	0
LOC124901917	0	0	0	0
LOC105379339	0	0	0	0
MIR548H4	0	0	0	0
LOC105379340	0	0	0	0
STMN4	2	4	1	0
TRIM35	891	1143	953	1265
PTK2B	149	393	219	150
MIR6842	0	0	0	0
CHRNA2	4	5	4	1
EPHX2	630	1251	914	572
LOC124901919	0	3	6	0
CLU	3365	1269	708	4448
MIR6843	3	1	1	2
SCARA3	296	1135	772	534
LOC124901921	0	3	0	0
LOC124901920	1	9	13	0
MIR3622B	0	0	0	0
MIR3622A	0	0	0	0
CCDC25	1474	2198	1648	1734
LOC107986934	18	20	33	17
ESCO2	970	1064	957	1493
PBK	193	426	301	192
SCARA5	28	2	2	25
MIR4287	0	0	0	0
LOC105379342	0	0	0	0
NUGGC	0	1	2	0
ELP3	1780	2326	1843	1971
LOC105379343	13	24	30	7
PNOC	0	3	3	0
ZNF395	2566	2960	2380	1548
FBXO16	145	248	206	143
FZD3	3735	3344	3305	3649
MIR4288	4	2	3	0
EXTL3	6116	3290	2976	6666
EXTL3-AS1	8	6	7	3
INTS9	865	1252	953	1122
HMBOX1	615	999	1168	418
LOC105379346	58	130	219	25
KIF13B	1146	1756	1492	994
LOC124901922	2	2	4	0
LOC124901923	1	5	3	5
DUSP4	688	2751	1075	731
LOC124901924	7	34	20	5
LOC105379349	0	3	0	1
LOC107986883	0	0	0	0
LOC107986935	0	9	2	2
LOC105379350	1	0	1	1
LINC02948	0	0	0	0
LOC124901925	0	0	0	0
LOC105379352	4	5	6	1
LOC124901926	0	0	0	0
LINC00589	1	2	0	0
LINC02099	0	1	0	0
LOC101929470	2	0	0	1
LOC107986884	3	0	0	0
LOC105379354	2	0	0	0
LINC02209	3	0	0	0
MIR3148	0	0	0	0
SARAF	4025	6407	4695	4725
LEPROTL1	1410	3432	2472	1825
MBOAT4	19	35	29	9
DCTN6	686	1183	789	738
LOC124901927	9	22	15	7
LOC124901928	0	0	0	0
RBPMS-AS1	16	39	34	28
RBPMS	2231	1900	1954	1682
LOC112268025	54	70	112	18
LOC124901929	8	8	10	3
GTF2E2	1725	1181	838	1639
SMIM18	51	14	36	28
GSR	4957	3927	2888	5606
UBXN8	152	381	287	288
LOC105379356	9	10	11	10
LOC105379355	11	22	19	17
PPP2CB	1951	2953	2456	2131
TEX15	1054	563	762	1172
LOC105379357	0	1	1	1
PURG	181	297	329	162
WRN	2210	2248	2376	2256
LOC105379358	47	43	63	28
LOC101929492	4	1	0	2
LOC105379360	0	0	0	0
NRG1	64	1016	2244	69
NRG1-IT1	0	0	0	0
LOC105379361	0	33	85	0
NRG1-IT3	0	0	0	0
LOC128092250	0	0	0	0
LOC105379362	620	831	700	628
FUT10	1806	2977	2841	1675
MAK16	2386	1404	1482	2949
TTI2	602	676	513	681
SNORD13	645	523	542	532
RNF122	716	762	500	490
DUSP26	142	65	64	148
LOC105379364	0	0	0	0
LOC105379366	0	10	13	0
LOC105379365	0	6	5	0
LINC01288	0	0	0	0
LOC105379368	0	0	0	0
LOC105379369	0	0	0	0
UNC5D	5499	1671	2062	4374
LOC101929550	44	281	264	21
LOC124902062	0	2	2	0
LOC105379370	0	3	1	0
LOC105379371	0	0	0	0
KCNU1	0	0	0	0
LOC105379375	1	1	0	1
LOC105379376	0	0	0	0
LOC105379377	0	1	3	0
LOC100507403	0	0	1	0
LOC124901930	0	1	0	0
LINC01605	3	15	8	7
LOC105379379	0	0	0	0
LOC105379378	2	0	0	1
LOC105379380	0	1	0	0
LOC124901931	0	0	0	0
LOC124901932	0	1	1	2
LOC124901933	1	4	3	0
ZNF703	58	216	135	42
LOC101929622	0	3	3	0
LOC102723701	3	7	4	1
ERLIN2	2763	5124	3497	3082
LOC728024	33	90	60	39
LOC124901934	25	67	60	29
PLPBP	881	1293	1011	1061
LOC105379381	3	13	5	1
ADGRA2	87	1543	872	106
BRF2	202	385	298	231
RAB11FIP1	3109	2277	1951	3203
GOT1L1	1	3	1	0
ADRB3	16	38	25	10
EIF4EBP1	2569	1575	1047	3873
ASH2L	1754	5312	3677	1778
STAR	78	181	102	137
LOC105379382	1	0	0	0
LSM1	708	843	554	957
BAG4	2645	3114	2545	2767
DDHD2	1033	3399	2979	911
PLPP5	172	301	308	196
NSD3	3455	6188	5386	2944
LETM2	170	376	315	145
LOC102723716	2	9	5	1
FGFR1	14859	21406	13337	13532
LINC03042	7	7	6	4
LOC124901935	18	83	57	5
LOC105379384	11	51	30	5
RNF5P1	61	76	64	86
LOC124901936	0	0	0	0
TACC1	822	1177	965	748
LOC124901937	1	2	0	1
PLEKHA2	322	25	22	174
HTRA4	8	1	0	8
TM2D2	925	1310	908	1369
ADAM9	1024	1673	1318	976
SNORD38D	0	1	1	0
ADAM32	15	25	28	6
ADAM5	0	1	0	0
ADAM3A	0	0	0	0
LOC100130964	0	0	0	0
ADAM18	0	2	0	1
ADAM2	1	0	1	0
IDO1	81	0	1	146
IDO2	0	0	0	1
LOC105379385	0	0	0	1
TCIM	0	24	32	0
SIRLNT	0	0	0	0
LOC105379388	0	0	1	0
ZMAT4	399	28	8	422
LOC107986938	10	0	0	4
LOC105379389	0	0	0	0
LOC105379390	0	0	0	0
LOC105379771	0	0	0	1
SFRP1	7511	8504	5867	4492
MIR548AO	0	0	1	0
SNORD65B	0	0	0	0
LOC105379391	0	0	0	0
LOC124901938	0	0	0	0
GOLGA7	1445	2220	1637	1685
GINS4	1571	1516	1120	2458
GPAT4-AS1	9	10	8	4
LOC124901939	24	11	6	13
GPAT4	2776	4347	3333	3617
NKX6-3	2	0	0	1
ANK1	814	70	49	681
MIR486-1	0	0	0	0
MIR486-2	0	0	0	0
LOC105379392	6	3	2	3
KAT6A	2755	4947	4786	2385
LOC124900271	0	8	9	0
KAT6A-AS1	0	1	0	0
