	day7_rep1_wt	day7_rep2_wt	day7_rep1_mut	day7_rep2_mut
LOC124902883	0	0	0	0
LOC124902884	0	3	2	6
ATF7IP	979	1293	1137	1556
PLBD1	29	39	40	43
LOC101928317	0	1	0	0
PLBD1-AS1	0	1	0	0
GUCY2C	8	8	2	9
C12orf60	38	53	45	60
LOC105369669	3	8	3	4
H4C16	6	19	17	21
H2AJ	28	27	58	37
WBP11	2729	2681	2700	2620
SMCO3	6	5	3	2
ART4	5	11	12	20
MGP	0	0	0	1
LOC124902885	0	0	0	0
ERP27	7	5	21	33
ARHGDIB	206	212	269	254
PDE6H	0	0	0	0
LINC01489	1	4	0	4
RERG	25	44	21	35
RERG-AS1	0	3	0	3
LOC124902887	5	15	11	11
LOC124902886	0	3	0	0
LOC105369673	0	4	0	0
PTPRO	5	6	0	1
LOC105369672	0	0	0	0
EPS8	89	109	52	116
LOC102724146	10	13	9	12
STRAP	2693	2617	2411	2604
DERA	546	496	527	573
LOC101928362	1	3	3	2
SLC15A5	0	0	0	2
MGST1	867	938	966	1029
LMO3	239	274	209	269
LOC105369677	0	3	0	2
SKP1P2	0	0	1	0
LINC02378	0	0	0	0
LOC124902888	0	0	0	0
LOC124902889	0	0	0	0
MIR3974	0	0	0	0
RERGL	0	0	0	0
PIK3C2G	1	0	3	2
LOC124902890	0	0	0	0
LOC124902891	0	0	0	0
PLCZ1	0	1	0	1
CAPZA3	0	1	1	0
LOC102724227	0	1	0	0
LOC107984527	0	0	0	0
PLEKHA5	899	1102	687	864
LOC124902892	12	10	11	10
AEBP2	272	338	257	384
LOC101928387	6	2	4	1
LOC105369682	1	0	0	0
LINC02398	0	0	0	0
LOC124902893	0	1	0	0
LOC105369685	0	1	1	0
LINC02468	0	0	1	0
LOC105369686	34	47	20	33
LOC105369687	19	55	21	18
LOC105369688	3	5	0	7
PDE3A	1850	1870	850	1151
SLCO1C1	10	17	14	8
SLCO1B3	0	0	0	2
SLCO1B3-SLCO1B7	0	0	0	0
LOC124902894	0	0	0	0
SLCO1B1	1	2	0	2
LOC124902895	0	2	1	0
SLCO1A2	69	92	98	125
IAPP	0	2	0	2
PYROXD1	90	113	163	200
RECQL	207	205	210	281
GOLT1B	420	679	540	581
SPX	332	426	1216	1240
GYS2	0	2	4	0
LOC124902896	0	0	1	0
LDHB	8326	6351	9317	9007
LOC105369689	0	0	0	0
LOC102724261	0	0	0	2
KCNJ8	123	89	95	73
ABCC9	4	7	11	13
CMAS	873	591	716	749
LOC105369690	5	3	0	0
SULT6B2P	19	23	4	3
ST8SIA1	212	273	44	53
LOC112268093	56	63	17	18
LOC105369151	197	265	57	72
C2CD5	436	616	498	617
C2CD5-AS1	0	0	0	0
ETNK1-DT	0	0	2	1
ETNK1	255	413	352	401
LINC02955	34	50	124	148
LOC101928441	5	8	25	22
SOX5	416	485	406	551
LOC105369697	3	3	3	3
MIR920	4	4	3	1
SOX5-AS1	4	5	7	6
LINC00477	0	0	0	1
LOC105369698	0	2	0	3
LOC124902897	1	5	3	1
BCAT1	2428	2571	3272	4251
LOC105369699	7	8	10	10
LOC124902898	46	50	80	126
LOC107984475	0	1	1	0
LINC02909	0	0	0	0
IRAG2	1	1	2	1
DNAI7	4	10	5	10
ETFRF1	109	144	119	127
KRAS	500	602	592	959
LOC124902899	7	3	13	14
LOC105369701	0	0	0	0
LOC124902900	0	0	0	0
LMNTD1	2	2	3	3
MIR4302	0	0	0	0
RASSF8-AS1	129	104	77	81
RASSF8	966	1155	1272	1631
LOC107984501	2	7	4	5
LOC124902901	10	6	15	28
BHLHE41	4	2	2	3
SSPN	7	13	9	13
LOC101928554	0	0	0	0
LOC105369705	0	0	0	0
LOC105369704	0	0	0	2
LOC107984482	0	0	0	1
ITPR2	103	131	124	173
LOC124902903	3	4	0	8
LOC124902902	0	2	0	0
INTS13	217	307	245	262
FGFR1OP2	219	254	255	256
TM7SF3	473	445	403	405
MED21	652	804	722	917
C12orf71	0	3	1	4
STK38L	106	184	140	185
LOC124902905	7	6	9	11
LOC124902906	3	1	1	1
BMAL2	93	99	115	142
BMAL2-AS1	2	1	0	4
SMCO2	0	0	3	4
PPFIBP1	1342	1335	1749	2410
MRPS35-DT	3	3	4	5
REP15	7	10	17	29
MRPS35	814	857	664	734
MANSC4	6	3	3	5
KLHL42	1383	1321	1311	1638
LOC105369709	0	0	0	0
PTHLH	2	10	6	9
LOC105369710	2	6	0	0
LOC107984462	0	0	0	0
LOC729291	24	21	40	21
CCDC91	118	204	181	249
LOC105369711	0	0	0	0
LOC124902907	0	0	0	0
LOC101928735	0	0	0	0
LOC124902908	0	2	1	3
FAR2	73	109	190	257
LOC100506606	10	12	18	27
ERGIC2	285	705	294	324
OVCH1-AS1	0	0	0	0
OVCH1	2	10	3	6
TMTC1	1189	1232	780	861
LOC105369714	4	6	9	5
LOC124902909	1	1	1	1
LOC105369715	0	0	0	0
LOC105369716	0	0	0	0
LINC02386	0	0	0	0
LOC105369718	0	0	0	0
LOC105369719	0	2	0	0
IPO8	409	533	351	573
CAPRIN2	532	642	463	557
LOC645485	0	2	1	2
LINC00941	27	17	18	16
LOC107984476	0	0	0	0
LOC124902911	5	4	1	2
TSPAN11	86	108	175	157
TSPAN11-AS1	31	10	21	15
DDX11-AS1	28	12	15	29
DDX11	930	961	987	1004
OVOS2	21	17	22	33
LOC124902912	1	0	0	0
SINHCAF	3286	2913	4775	4302
FLJ13224	17	12	15	23
LINC02387	14	16	140	121
LOC124903091	0	0	2	0
DENND5B	1473	1820	945	1301
LOC124903111	23	24	16	21
DENND5B-AS1	5	3	5	1
LOC124902913	0	0	0	0
ETFBKMT	47	40	33	33
AMN1	87	126	108	102
LOC105369722	0	1	4	2
LOC105369724	0	0	0	2
LOC107984470	0	0	0	0
H3-5	5	2	5	2
LINC02422	1	0	0	0
LOC105369725	6	12	10	8
RESF1	2576	4278	3221	3524
BICD1	902	935	1135	1463
FGD4	166	172	275	376
LOC124902914	0	2	1	2
DNM1L	865	1065	777	1190
YARS2	336	298	311	309
PKP2	9123	9375	8364	9993
SYT10	476	593	294	403
LOC105369726	0	0	0	0
ALG10	264	372	281	279
LOC124902915	2	0	0	0
LOC124903068	0	0	0	0
LOC107984469	0	0	0	0
LOC124902916	0	0	0	0
ALG10B	150	182	132	202
LOC124902917	0	0	0	0
CPNE8	51	53	102	123
CPNE8-AS1	1	0	1	1
LOC107984484	0	0	0	0
LINC02406	0	0	0	0
KIF21A	698	983	1060	1424
LOC101927019	18	17	13	21
LOC124902919	0	2	0	0
ABCD2	5	4	13	9
LOC124902918	0	0	0	1
C12orf40	8	5	7	15
SLC2A13	155	276	169	194
LOC124900327	0	2	0	0
LOC112268095	4	2	3	6
LINC02555	0	0	1	0
LINC02471	0	0	0	0
LOC105369735	0	0	1	0
LRRK2	19	31	40	37
LOC105369736	0	0	0	0
MUC19	0	3	2	2
CNTN1	13	13	8	11
LOC124903069	0	0	0	0
PDZRN4	1	8	3	2
LOC107984499	0	0	0	0
LOC107984498	0	0	0	0
LINC02400	0	0	2	0
LOC105378247	0	0	1	0
GXYLT1	320	644	423	728
YAF2	255	357	298	363
LOC124902920	4	5	1	2
LOC124902921	0	0	0	0
ZCRB1	516	530	507	505
MIR7851	4	0	1	1
PPHLN1	1227	1020	1156	1165
PRICKLE1	4729	4176	2957	2810
LINC02402	0	1	0	0
LINC02451	0	0	0	0
LINC02450	0	2	0	0
LINC02461	1	0	0	0
ADAMTS20	41	62	38	39
PUS7L	172	282	215	256
IRAK4	74	86	95	99
TWF1	359	731	256	314
TMEM117	22	24	7	18
LOC124902922	1	7	5	1
NELL2	434	383	239	261
DBX2	2	5	6	1
LOC105369742	0	0	0	0
RACGAP1P1	0	2	1	2
PLEKHA8P1	68	44	75	94
ANO6	1466	1530	2120	2737
LOC105369743	3	6	6	8
LOC105369744	0	0	0	0
LINC00938	235	196	195	212
ARID2	1903	2410	1605	2145
LOC105369745	16	24	18	27
SCAF11	733	1103	904	1340
SLC38A1	8889	10756	13379	17121
LOC105378248	79	86	157	174
SLC38A2	5762	6170	11580	14813
SLC38A2-AS1	1	0	0	1
SLC38A4-AS1	12	17	21	28
LOC124902923	11	4	6	15
SLC38A4	5	16	16	21
LOC124902924	0	2	0	0
LOC124902925	0	0	0	1
LOC107984466	0	0	1	0
AMIGO2	208	170	149	192
PCED1B	14	34	37	44
MIR4698	0	0	0	0
PCED1B-AS1	2	2	2	0
LOC105369746	1	1	2	0
LOC105369747	0	1	2	1
LOC124900322	0	0	0	0
LINC02416	0	0	0	0
MIR4494	0	0	0	0
LINC02156	0	0	0	0
RPAP3	447	687	494	583
RPAP3-DT	26	28	35	38
ENDOU	9	10	12	12
RAPGEF3	9	19	28	41
SLC48A1	272	223	380	302
HDAC7	554	634	924	867
LOC124902926	55	56	104	89
LINC02354	0	2	0	3
VDR	9	1	11	18
TMEM106C	344	294	455	428
COL2A1	14736	13495	20917	19498
LOC105369752	2	0	0	1
LOC105369750	3	4	5	2
LOC124902927	0	0	0	0
SENP1	1549	1865	1333	1679
LOC101927180	17	21	23	34
PFKM	1383	1221	930	954
MIR6505	1	0	2	1
ASB8	571	529	393	330
CCDC184	8	14	18	24
LOC102725258	1	0	1	0
OR10AD1	0	0	3	5
LOC105369753	0	0	0	0
H1-7	0	0	0	4
ZNF641	1266	1169	1171	1164
C12orf54	3	1	2	0
ANP32D	1	1	0	0
OR8S1	0	0	0	0
OR5BS1P	0	0	0	0
LALBA	0	0	0	1
LOC124902928	40	48	19	27
KANSL2	1076	934	1179	1115
SNORA2C	12	10	3	5
MIR1291	1	0	0	1
SNORA2A	0	3	0	2
SNORA2B	12	13	11	17
CCNT1	2313	2669	2296	2692
TEX49	13	9	13	14
ADCY6	326	394	438	438
MIR4701	0	0	0	0
ADCY6-DT	1	0	1	0
LOC101927241	1	6	6	7
CACNB3	181	210	268	300
DDX23	803	694	809	735
LOC105369755	11	9	9	7
RND1	32	26	71	82
CCDC65	84	93	75	57
FKBP11	209	221	228	224
ARF3	459	492	607	590
LOC124903110	0	2	2	1
WNT10B	14	15	3	6
WNT1	136	144	3	2
LOC105369757	0	0	0	0
LOC105369756	2	4	0	0
DDN	17	13	4	9
DDN-AS1	1	3	2	7
PRKAG1	391	453	371	338
KMT2D	6856	7861	7182	6613
RHEBL1	18	30	48	53
DHH	5	3	12	11
LOC105369759	3	1	0	1
LMBR1L	158	146	126	156
TUBA1B	51239	42426	43038	39746
TUBA1B-AS1	4	4	3	2
TUBA1A	4750	4492	3377	3229
TUBA1C	3334	3213	3473	3264
TROAP-AS1	4	4	6	7
PRPH	2	0	3	5
TROAP	760	782	622	596
C1QL4	1	1	3	3
DNAJC22	41	28	100	90
SPATS2	353	390	444	432
LOC100335030	33	75	69	81
KCNH3	13	32	14	23
LOC105369761	13	18	19	15
MCRS1	887	754	861	829
FAM186B	83	68	59	78
PRPF40B	33	51	67	59
FMNL3	959	941	1396	1354
LOC124902929	0	0	0	3
TMBIM6	10534	8277	10797	10190
NCKAP5L	261	352	268	241
BCDIN3D-AS1	23	18	16	8
BCDIN3D	80	52	62	40
FAIM2	19	12	17	15
LINC02396	1	2	0	0
LINC02395	4	2	0	1
LOC124902930	0	0	0	0
LOC105369763	0	0	1	0
AQP2	1	1	0	2
AQP5-AS1	0	1	0	2
AQP5	9	4	3	6
LOC105369764	3	3	1	0
AQP6	6	8	7	5
RACGAP1	1854	1690	1186	1100
ASIC1	560	639	638	577
SMARCD1	1921	2257	2046	1864
GPD1	8	11	5	5
COX14	196	127	166	161
CERS5	970	717	858	807
LOC124902931	73	66	43	68
LIMA1	983	1142	918	995
MIR1293	0	0	1	0
LOC107984505	3	4	5	1
FAM186A	5	3	2	2
LARP4	1457	1950	1735	2064
SNORD133	2	6	8	4
DIP2B	2965	3003	2364	2677
LOC124902932	7	9	11	5
ATF1	312	351	325	374
TMPRSS12	0	0	0	0
TMT1A	9	8	5	3
HIGD1C	10	10	6	9
SLC11A2	1111	1064	961	979
LETMD1	441	427	425	417
CSRNP2	1913	1891	2176	2051
TFCP2	835	781	1022	1047
LOC124902933	0	0	0	0
POU6F1	85	66	103	92
DAZAP2	871	848	568	541
SMAGP	104	82	368	293
BIN2	0	0	2	3
LOC105369767	0	0	0	1
CELA1	0	0	0	0
GALNT6	124	174	227	173
SLC4A8	478	419	448	486
SLC4A8-AS1	4	8	8	8
SCN8A	174	231	129	181
TMDD1	1	3	0	1
FIGNL2	384	425	359	321
FIGNL2-DT	2	6	3	3
ANKRD33	0	0	3	1
ACVRL1	5	5	72	55
ACVR1B	728	706	821	715
TAMALIN-AS1	7	1	2	1
TAMALIN	5	11	16	13
LOC124902934	3	8	5	2
NR4A1	83	122	288	292
LOC107984510	3	7	14	9
NR4A1AS	0	0	0	0
ATG101	215	115	274	197
SMIM41	1	1	0	0
OR7E47P	1	0	0	0
LOC112268096	4	5	2	6
KRT80	2	4	9	8
LINC02874	0	0	0	0
LINC00592	0	0	0	0
KRT7	30	11	75	51
KRT7-AS	1	5	4	3
KRT87P	0	0	0	0
KRT86	0	0	0	0
KRT81	2	2	3	3
LOC124902935	0	0	0	0
KRT83	0	0	0	0
KRT85	0	0	0	0
KRT84	0	0	0	0
KRT82	0	0	0	0
KRT75	0	0	0	0
KRT6B	0	1	0	0
KRT6C	0	0	0	0
KRT6A	0	0	0	0
KRT5	0	0	0	0
KRT71	0	0	0	0
KRT74	0	0	0	0
KRT72	0	0	0	0
KRT73	0	0	0	0
KRT73-AS1	0	0	0	0
KRT2	0	0	0	0
KRT1	0	0	0	0
KRT77	4	0	0	0
KRT76	0	0	0	0
KRT3	0	1	0	0
KRT4	2	0	7	8
KRT79	1	0	2	1
KRT78	0	0	0	1
KRT8	13905	12540	18407	17161
MIR9898	4	4	3	7
KRT18	19273	15661	24432	24062
EIF4B	9224	7384	10261	9855
TNS2-AS1	24	23	30	18
TNS2	164	229	309	278
MIR6757	0	1	1	0
SPRYD3	28	27	17	15
IGFBP6	79	44	114	88
SOAT2	5	4	6	2
LOC124902936	2	2	2	3
CSAD	226	203	251	199
ZNF740	428	344	610	496
ITGB7	3	5	7	8
RARG	38	61	57	55
LOC122455340	1	0	0	0
MFSD5	158	120	108	113
ESPL1	908	956	843	786
PFDN5	2257	1093	2262	1875
MYG1	703	607	611	663
AAAS	1845	1641	1639	1606
SP7	1	1	5	0
SP1	4438	4160	4363	4228
AMHR2	347	262	194	196
PRR13	433	333	489	438
PCBP2	6158	5369	6420	5981
PCBP2-OT1	33	28	32	19
MAP3K12	581	673	430	353
TARBP2	266	238	240	246
ATF7-NPFF	0	0	0	0
NPFF	4	4	6	3
ATF7	617	617	644	553
LOC100652999	1	2	2	2
LOC124902937	43	44	54	52
LOC124902938	1	4	3	1
ATP5MC2	1391	1053	1225	1053
CALCOCO1	382	395	374	371
LOC105369774	2	0	0	0
CISTR	0	0	0	1
LOC105378250	0	0	0	0
LOC107984525	0	0	3	1
HOXC13-AS	1	0	7	3
HOXC13	1	0	15	10
LOC105369775	0	0	0	0
HOXC12	2	0	1	0
HOTAIR	0	0	0	0
HOXC11	0	0	0	0
HOXC-AS3	0	0	0	0
HOXC10	0	0	1	0
MIR196A2	0	0	0	0
HOXC-AS2	0	0	0	0
HOXC-AS1	0	0	0	0
HOXC9	0	0	0	0
HOXC8	0	0	1	0
LOC124902939	0	0	0	0
HOXC4	5	2	1	0
HOXC5	0	2	0	0
HOXC6	1	1	1	2
MIR615	0	0	0	0
FLJ12825	4	2	2	1
LOC100240735	7	5	0	2
LOC100240734	0	0	3	0
FAM242C	0	0	1	0
LINC02381	49	74	33	37
SMUG1-AS1	0	3	2	5
SMUG1	261	254	290	223
LOC102724030	0	0	4	1
LOC105369777	0	0	0	0
CBX5	20936	20877	15296	21057
MIR3198-2	0	0	0	0
SCAT2	71	57	74	85
HNRNPA1	16497	13312	16463	17546
NFE2	25	31	7	24
COPZ1	592	561	523	452
MIR148B	1	3	0	0
GPR84	5	3	7	1
GPR84-AS1	9	9	22	10
ZNF385A	406	636	122	104
ITGA5	733	854	1898	1919
GTSF1	2	0	4	5
NCKAP1L	2	9	13	14
PDE1B	169	181	53	47
PPP1R1A	691	592	176	158
GLYCAM1	0	1	1	0
LACRT	1	1	0	1
DCD	0	2	0	1
MUCL1	0	1	0	0
TESPA1	0	0	0	0
LOC107984515	0	1	0	0
NEUROD4	1	1	1	0
LOC101927484	0	1	0	0
OR9K2	0	0	0	0
OR10A7	0	0	0	0
OR6C74	0	1	0	0
OR6C6	0	0	0	0
OR6C1	0	0	0	0
OR6C3	0	1	0	0
OR6C75	0	0	0	0
OR6C65	0	0	0	0
OR6C76	2	0	0	0
LOC124902940	0	0	0	0
OR6C2	0	0	0	0
OR6C70	0	0	0	0
OR6C68	0	0	0	0
OR6C4	0	0	0	1
OR2AP1	0	0	0	0
OR10P1	0	0	0	0
TMT1B	14	5	6	8
ITGA7	120	135	117	135
BLOC1S1-RDH5	0	0	0	0
BLOC1S1	25	18	19	15
RDH5	8	10	5	7
CD63	3218	1632	3759	3295
CD63-AS1	13	13	14	6
GDF11	1195	1178	681	776
SARNP	833	498	777	735
ORMDL2	396	277	379	302
DNAJC14	513	489	473	444
TMEM198B	152	205	183	173
MMP19	52	60	139	120
LOC124903120	0	0	0	0
PYM1	231	219	300	245
LOC124902941	56	57	58	52
DGKA	81	97	122	129
PMEL	410	420	521	399
CDK2	575	604	597	531
RAB5B	2153	1916	1874	1791
SUOX	491	421	374	371
IKZF4	1341	1507	795	761
LOC105369781	0	0	0	0
RPS26	2572	1561	3127	2449
ERBB3	245	206	623	591
LOC105369782	1	0	4	1
PA2G4	5164	4540	4530	4366
RPL41	4663	3924	5196	4773
ZC3H10	271	244	245	266
ESYT1	2295	2222	3175	2910
LOC124902943	15	17	20	14
LOC124902942	1	2	3	2
MYL6B	372	228	341	347
MYL6	8854	4824	9259	7884
SMARCC2	1072	1153	1076	1160
TRS-CGA4-1	0	0	0	0
LOC107984468	35	48	57	54
RNF41	1188	1075	2443	2244
NABP2	169	198	186	137
SLC39A5	9	10	18	14
ANKRD52	831	1025	698	651
COQ10A	273	221	289	248
CS	5238	4503	3966	3749
CNPY2	807	600	852	800
CNPY2-AS1	32	29	32	39
PAN2	550	539	713	698
IL23A	10	9	8	12
STAT2	406	493	411	360
APOF	4	2	4	3
TIMELESS	1472	1282	1682	1609
MIP	10	9	9	8
SPRYD4	296	323	285	238
GLS2	35	60	32	23
LOC124902944	42	35	17	24
SNORA105C	11	11	7	16
RBMS2	1040	1168	1769	1505
BAZ2A	2962	2833	2970	2809
ATP5F1B	15258	10898	13153	12540
SNORD59B	9	12	7	5
SNORD59A	2	3	0	0
PTGES3	2283	2176	2033	1969
NACA	8523	6763	8483	8046
PRIM1	1023	1018	1168	1185
HSD17B6	4	4	10	14
LOC124900330	0	0	0	0
SDR9C7	1	2	1	1
RDH16	8	6	18	14
LOC124902945	21	26	23	35
GPR182	16	9	13	13
ZBTB39	3089	2511	3065	2832
TAC3	155	205	225	198
MYO1A	7	3	3	11
NEMP1	1918	2045	1895	2155
NAB2	173	136	219	197
STAT6	178	178	266	220
LOC124902946	1	6	1	0
LRP1	3639	3980	4708	4304
LRP1-AS	10	8	15	21
MIR1228	0	0	0	0
NXPH4	8	9	15	15
SHMT2	5736	4203	9462	8471
NDUFA4L2	13	12	23	28
STAC3	64	63	92	136
R3HDM2	1694	1568	1823	1729
INHBC	12	22	29	17
INHBE	91	101	356	302
LOC124902947	61	29	109	96
GLI1	279	330	256	208
ARHGAP9	68	79	179	155
MARS1	4080	3073	6164	6197
MIR6758	13	17	13	22
DDIT3	133	139	461	403
LOC128125814	0	0	0	0
MIR616	3	1	1	9
MBD6	591	783	749	647
DCTN2	1278	1090	1406	1337
KIF5A	30	29	62	62
PIP4K2C	306	267	291	243
DTX3	73	121	110	86
ARHGEF25	102	86	72	63
LOC101927583	4	1	1	2
SLC26A10P	6	3	8	3
B4GALNT1	5	3	6	3
OS9	1068	891	1056	1020
AGAP2	7	6	11	4
AGAP2-AS1	0	0	0	0
TSPAN31	172	199	251	204
CDK4	968	848	1080	1011
MIR6759	0	0	0	0
MARCHF9	55	68	71	57
CYP27B1	60	52	45	46
METTL1	205	159	220	192
EEF1AKMT3	86	57	50	54
TSFM	360	315	321	349
AVIL	333	320	341	394
CTDSP2	3270	2615	3741	3428
MIR26A2	2	1	0	2
LOC105369783	88	82	127	89
LOC283387	2	1	2	0
LOC124902948	1	0	2	0
LOC101927608	0	0	0	0
GIHCG	52	42	56	57
ATP23	33	15	15	15
LOC105369784	0	0	0	0
LINC02403	0	0	0	0
LOC105369786	0	0	0	0
LOC105369787	0	0	0	2
LOC105369788	0	0	0	0
LOC105369789	0	0	0	2
LINC02388	0	0	0	1
LOC124902949	0	0	0	0
LOC100506869	0	0	0	0
LRIG3	1770	1836	2924	3104
LRIG3-DT	1	1	3	2
LINC02448	0	0	0	0
SLC16A7	43	55	90	82
LOC100996696	2	1	0	0
LOC124903070	0	0	0	0
LOC124903071	0	0	0	1
LOC105369793	0	0	0	2
TAFA2	7	7	8	16
LOC124902950	2	4	5	9
MIR6125	0	0	0	0
USP15	508	730	435	473
MON2	668	939	657	827
LINC01465	14	17	12	18
MIRLET7I	1	2	5	4
MIRLET7IHG	191	228	360	548
PPM1H	460	365	1023	899
LOC124903103	0	1	1	3
LOC105369795	10	10	27	66
AVPR1A	5	3	0	0
LINC03056	0	0	0	0
LOC105369797	0	0	0	0
DPY19L2	228	199	57	91
RXYLT1	200	187	177	161
RXYLT1-AS1	0	0	0	0
MIR10527	0	1	1	0
SRGAP1	339	342	642	740
LOC105369801	1	3	1	7
LOC105369798	0	1	0	4
KICS2	108	75	86	89
LOC124902952	1	3	3	5
C12orf56	3	1	7	9
LOC124903101	0	0	0	0
XPOT	3965	3832	5813	7028
TBK1	206	291	190	255
RASSF3	430	439	299	250
LOC105369803	0	0	0	0
LOC124903098	0	0	0	0
LOC107984521	0	0	0	0
RASSF3-DT	1	1	1	0
MIR548C	0	0	0	0
MIR548Z	0	0	0	0
GNS	1709	1622	1459	1353
TBC1D30	17	18	17	16
LOC124903113	0	0	0	0
LINC02389	0	0	0	0
LINC02231	0	0	0	0
LOC107984522	0	0	0	0
WIF1	1	2	7	6
LOC124902953	5	5	1	4
LEMD3	645	726	737	799
MSRB3	954	948	741	860
LOC124902954	4	6	4	3
MSRB3-AS1	0	0	0	2
LOC105369809	0	1	0	1
LOC105369187	0	0	0	0
LOC105369808	0	0	0	0
LINC02454	0	0	0	0
LOC105369806	0	0	0	0
RPSAP52	8	22	5	5
HMGA2	4808	5601	3473	4319
HMGA2-AS1	120	152	71	132
LOC124902955	33	65	44	63
MIR6074	0	0	0	0
LINC02425	0	0	0	0
LLPH	258	182	220	251
LLPH-DT	1	1	4	4
TMBIM4	121	172	196	160
IRAK3	5	6	15	17
MIR6502	0	0	0	0
HELB	143	162	147	193
LOC124903104	6	9	5	7
GRIP1	141	131	189	196
LOC105369811	5	7	5	15
LOC124902956	137	180	236	271
LOC102724421	0	0	0	0
CAND1	2276	2454	2301	3158
LOC124902957	7	9	11	17
LOC105369813	0	1	0	0
LOC105369812	2	3	1	2
LOC124903072	0	0	0	0
LINC02420	0	0	0	0
LINC02408	0	0	0	0
LINC02442	0	0	0	0
DYRK2	2094	2403	2489	2869
LOC105369816	30	42	49	56
LOC124902958	4	9	7	23
LINC02421	1	3	3	5
LINC01479	1	0	2	1
IFNG-AS1	0	1	0	0
IFNG	0	0	1	0
LOC105369818	0	0	0	1
IL26	0	0	0	0
IL22	0	0	0	0
MDM1	158	223	129	160
LOC105369819	2	8	1	1
LINC02384	0	0	0	0
RAP1B	375	475	474	535
SNORA70G	19	34	36	55
LOC100507250	8	5	3	5
NUP107	1516	1493	1636	2027
SLC35E3	338	362	229	241
SZRD1P1	0	0	0	3
MDM2	1286	1571	1019	1543
CPM	30	21	18	33
TODL	0	0	0	0
CPSF6	2153	2039	2726	2927
MIR1279	0	0	0	0
LYZ	1	0	9	5
YEATS4	301	341	357	430
FRS2	1778	1891	2438	2919
SNORA113	7	7	8	24
MIR3913-1	0	0	0	0
MIR3913-2	0	0	0	0
CCT2	4334	3386	4284	4161
LRRC10	6	2	0	1
LOC105369823	0	1	0	1
BEST3	7	3	2	0
LOC101928002	0	0	0	0
RAB3IP	622	751	397	426
MYRFL	8	12	2	3
LOC124902959	0	0	0	0
LINC02821	1	2	0	0
PRANCR	44	38	63	35
CNOT2	1402	1279	1526	1679
KCNMB4	235	259	214	232
LOC105369828	7	6	7	14
PTPRB	8	3	94	123
PTPRR	1	4	1	4
LOC124902960	0	0	0	0
LOC124902961	25	25	18	30
TSPAN8	0	0	0	0
LOC105369831	0	0	0	0
LOC105369832	0	0	0	0
LOC124902962	13	12	3	9
LGR5	470	609	161	184
LOC105369833	2	2	1	2
LOC124902963	5	7	3	0
LOC124902964	2	5	1	1
ZFC3H1	961	1312	1013	1195
LOC124900332	2	6	5	5
THAP2	29	34	34	48
LOC124902965	1	0	1	5
TMEM19	371	330	207	181
LOC107984530	0	2	0	2
RAB21	941	938	789	1136
TBC1D15	280	486	395	482
MRS2P2	12	22	22	53
TPH2	1	1	1	0
TRHDE	5	7	9	9
TRHDE-AS1	10	1	4	9
LOC105369838	1	0	0	0
LINC02444	2	1	1	1
LOC105369839	0	0	1	2
LOC124902966	0	0	0	1
LINC02445	0	0	0	0
LOC124900319	0	0	0	0
LINC02394	0	0	0	0
LINC02882	0	0	0	0
LOC107987178	1	0	2	1
LOC124902967	0	1	0	1
ATXN7L3B	3177	2408	3057	2798
LOC101929967	0	0	0	0
LOC105369842	0	0	0	0
LOC105369843	0	0	0	0
KCNC2	0	0	0	0
LOC100130268	0	0	0	0
CAPS2-AS1	0	0	0	0
CAPS2	2	5	1	7
GLIPR1L1	0	0	0	0
LOC124902968	0	1	0	0
GLIPR1L2	1	2	1	1
GLIPR1	76	127	111	103
GLIPR1-AS1	10	20	19	29
KRR1	630	844	688	817
LOC105369844	1	3	0	2
LOC107984533	1	0	0	0
LOC105369846	6	3	1	0
LOC124902969	0	0	0	0
LOC105369847	1	1	0	1
PHLDA1	1420	1431	1147	1117
NAP1L1	7691	10186	7999	9635
LOC124902970	2	3	0	0
LNCOG	0	1	1	2
BBS10	125	265	103	155
OSBPL8	1367	1620	1428	1691
LOC105369850	18	14	9	9
LOC105369851	0	1	0	0
ZDHHC17	310	427	295	466
CSRP2	6406	4455	4686	4565
LOC124902971	10	21	15	15
E2F7	772	812	542	604
LOC105369853	0	0	0	0
LOC124903107	0	0	0	0
LINC02464	0	0	2	2
LOC105369855	1	0	1	0
LOC124902972	5	4	6	14
NAV3	10	11	32	42
LINC02424	0	0	0	0
LOC105369859	0	0	0	0
SYT1	119	154	100	104
LOC105369863	46	85	79	78
LOC124902973	17	20	24	14
MIR1252	0	0	0	0
PAWR	495	801	1500	2249
PPP1R12A-AS2	2	4	3	12
PPP1R12A	1584	2049	1725	2321
LOC124902974	5	4	8	18
PPP1R12A-AS1	13	18	12	7
OTOGL	72	93	57	62
PTPRQ	2	2	1	0
LOC124902975	0	0	0	0
LOC105369867	0	1	0	0
MYF6	0	1	1	1
MYF5	0	1	0	0
LINC01490	0	0	0	0
LIN7A	328	393	225	248
MIR617	0	1	0	0
MIR618	0	2	0	1
ACSS3	284	319	317	342
LOC107984535	1	5	10	11
MIR4699	0	0	0	1
PPFIA2	53	80	23	36
PPFIA2-AS1	1	3	1	0
LOC105369872	0	0	0	0
LINC02426	0	0	0	0
LOC105369873	0	0	0	0
CCDC59	641	447	763	812
METTL25	272	308	233	255
LOC107987180	1	0	0	1
LOC107984487	0	0	0	0
TMTC2	501	555	464	526
LOC105369874	0	3	0	0
