	day32_rep1_wt	day32_rep2_wt	day32_rep1_mut	day32_rep2_mut
LOC105369402	7	6	10	12
LINC02728	21	22	31	18
NARS2	165	207	180	171
LOC105369403	11	7	8	9
LOC101928896	0	5	2	7
TENM4	335	292	2361	2313
LOC124902724	8	16	60	67
MIR708	0	0	5	5
MIR5579	0	0	0	3
LOC105369405	0	0	0	0
LOC105369406	1	0	0	0
LOC105369408	0	0	1	0
LOC105369409	0	0	1	0
LINC02720	0	0	0	1
MIR4300HG	0	1	0	0
MIR4300	0	0	0	0
LOC105369410	0	0	0	0
FAM181B	2	5	9	6
LINC02734	1	0	4	4
PRCP	470	539	677	637
LOC124902840	1	0	1	1
LOC124902602	1	1	3	1
DDIAS	132	162	125	143
RAB30	329	319	330	308
SNORA70E	0	1	0	0
RAB30-DT	74	68	38	43
LOC124902725	0	0	0	0
LOC124902726	0	0	0	0
PCF11	907	930	992	964
ANKRD42-DT	26	33	36	40
PCF11-AS1	0	0	0	0
ANKRD42	92	99	80	90
CCDC90B	450	509	401	415
CCDC90B-AS1	31	29	23	19
LOC105369420	2	2	1	0
LOC124902728	13	10	7	5
DLG2	730	826	961	997
LOC107984425	37	33	45	39
DLG2-AS2	23	19	24	13
LOC124900639	16	15	14	12
LOC124902729	5	4	5	8
LOC105369416	12	6	13	11
LOC124902727	73	75	58	71
TMEM126B	470	581	520	563
TMEM126A	208	256	184	195
CREBZF	382	416	352	348
CCDC89	3	1	0	3
SYTL2	87	137	99	121
CCDC83	7	3	4	3
PICALM	1867	1997	1777	1761
LOC124902730	709	634	528	465
LOC124902731	2	7	1	2
LOC124902829	0	0	0	0
LINC02695	0	0	0	1
EED	209	212	173	162
MIR6755	0	0	0	0
HIKESHI	242	263	224	246
LOC105369421	10	9	6	6
CCDC81	22	28	13	29
ME3	89	95	75	99
LOC102724775	4	9	0	4
PRSS23	551	606	760	802
OR7E2P	5	5	15	8
LOC107984429	21	17	14	20
LOC107984428	9	16	19	23
FZD4	122	131	250	216
FZD4-DT	15	13	16	16
LOC105369422	0	3	7	5
TMEM135	394	384	500	503
LOC107984361	16	19	22	26
LINC02711	2	0	2	1
RAB38	34	36	33	41
MIR3166	0	0	0	0
CTSC	647	633	696	754
LOC101929174	10	6	4	13
GRM5-AS1	0	1	3	2
GRM5	1	1	6	7
TYR	0	1	0	0
NOX4	9	10	8	12
FOLH1B	1	1	11	15
TRIM77	0	0	1	0
TRIM49	1	0	0	0
LOC642414	0	0	0	0
TRIM64B	0	0	0	0
TRIM49D1	0	0	1	0
TRIM49D2	0	0	0	0
TRIM64	0	0	0	0
TRIM51EP	0	0	0	0
TRIM53AP	0	0	0	0
TRIM49C	0	0	0	0
UBTFL1	0	0	0	0
LOC124900309	0	0	0	0
NAALAD2	156	189	159	160
CHORDC1	412	419	376	349
LOC124902812	3	4	2	3
DISC1FP1	2	4	8	6
MIR4490	0	0	0	0
MIR1261	0	0	3	0
LINC02748	1	0	0	0
LOC107984371	0	1	0	0
LINC02756	5	5	9	7
LOC105369429	0	0	0	0
FAT3	877	923	959	923
LOC124902732	13	18	19	19
LINC02746	0	0	0	0
LOC124902733	1	4	5	3
MTNR1B	2	2	1	0
SLC36A4	354	304	337	283
LOC112268080	7	8	1	5
DEUP1	22	24	14	21
LOC124902734	18	19	22	4
SMCO4	76	75	58	68
CEP295	577	538	571	512
SCARNA9	16	18	18	15
TAF1D	334	356	316	328
SNORA25	0	0	0	3
SNORA32	4	5	9	4
SNORD6	1	2	1	4
SNORA1	2	2	8	0
SNORA8	3	5	6	4
SNORD5	3	2	1	1
SNORA18	1	1	0	0
MIR1304	3	3	1	0
SNORA40	13	13	16	13
C11orf54	357	381	339	312
MED17	284	293	291	243
LOC124902836	3	0	0	0
VSTM5	5	5	10	5
HEPHL1	43	38	30	21
LOC124902735	3	3	3	2
PANX1	189	197	157	193
LOC105369435	4	2	3	4
IZUMO1R	0	0	0	0
GPR83	7	2	5	6
MRE11	289	313	257	241
MIR548L	5	5	3	6
ANKRD49	74	77	72	75
C11orf97	0	0	0	0
FUT4	93	78	80	68
PIWIL4-AS1	0	0	1	1
PIWIL4	26	29	15	21
LINC02700	3	1	0	1
AMOTL1	558	581	593	616
CWC15	430	494	468	511
KDM4D	9	11	11	11
KDM4E	0	0	0	0
LOC107984375	0	0	0	0
KDM4F	0	0	0	0
SRSF8	201	208	238	221
ENDOD1	63	56	107	96
LNCRNA-IUR	1	3	2	4
SESN3	1800	1948	2143	2114
LOC100129203	10	13	14	16
LOC105369439	0	0	0	0
LOC105369440	0	0	1	0
LOC105369441	0	0	0	0
LOC107984377	0	0	0	0
FAM76B	95	118	106	112
CEP57	618	750	540	572
MTMR2	753	750	809	718
MAML2	587	507	735	787
MIR1260B	0	0	0	0
CCDC82	464	457	363	334
JRKL	97	116	100	95
JRKL-AS1	2	0	0	1
LINC02737	0	0	2	0
LOC105369448	0	0	1	1
LINC02553	0	1	2	1
LOC105369450	2	3	4	3
LOC105369451	0	0	0	2
LOC105369452	0	0	0	0
LOC105369453	0	0	4	3
LINC02713	0	0	2	0
LOC105369455	0	0	0	0
CNTN5	408	466	711	661
LOC107984431	53	57	59	70
LOC105369456	12	19	30	21
LOC124902736	0	0	0	0
ARHGAP42-AS1	2	3	5	8
ARHGAP42	1717	1722	2239	2079
LOC105369457	17	14	22	17
SNORD13I	7	4	1	6
PGR	6	13	16	8
PGR-AS1	0	1	0	0
LOC105369458	1	1	0	0
LOC124902737	0	0	0	0
TRPC6	0	0	2	1
MIR3920	0	0	0	0
LOC124902738	0	0	0	0
ANGPTL5	0	0	0	0
CEP126	72	101	87	77
CFAP300	12	16	9	4
LOC124902830	0	0	0	0
YAP1	1570	1664	1733	1564
LOC105369460	7	5	4	3
LOC124902739	2	2	2	0
BIRC3	13	21	18	16
BIRC2	386	394	376	386
TMEM123	531	661	582	511
TMEM123-DT	2	3	2	5
LOC124902740	0	0	0	0
LOC102723838	0	0	0	1
MMP7	0	0	0	1
MMP20	0	0	0	0
MMP20-AS1	1	1	0	1
MMP27	0	0	0	0
MMP8	2	0	0	1
MMP10	1	0	2	2
WTAPP1	3	2	2	1
MMP1	4	9	7	3
MMP3	5	1	4	1
LOC124902741	2	0	2	3
MMP12	2	2	7	3
MMP13	2	4	6	5
DCUN1D5	252	254	296	254
DYNC2H1	517	512	555	554
LOC105369463	0	1	3	1
LOC102723862	3	3	11	11
MIR4693	0	0	1	0
LOC105369464	11	14	37	62
PDGFD	167	155	455	426
DDI1	0	6	15	15
LOC102723879	0	0	0	0
LINC02552	7	5	15	17
LOC105369466	2	4	12	5
LOC107984380	1	5	2	6
CASP12	7	3	4	10
CASP4LP	6	7	8	11
CASP4	19	18	25	27
LOC124902813	27	24	30	25
CASP5	10	8	13	13
LOC124902742	2	3	2	1
CASP1	15	6	10	14
CARD16	3	6	8	3
LOC107984381	0	1	1	1
CASP1P2	0	3	3	6
CARD17P	1	0	1	3
CARD18	0	0	0	0
LOC105369468	0	0	0	0
LOC105369469	0	0	0	2
GRIA4	33	33	68	53
LOC124902743	3	1	4	3
MSANTD4	200	250	322	303
KBTBD3	38	36	42	36
AASDHPPT	499	549	511	467
LINC02719	0	3	0	0
LOC101928535	0	0	0	0
LOC105369474	0	0	0	0
LOC124902744	0	0	1	0
GUCY1A2	1748	1778	1672	1579
LOC112268081	14	11	13	17
LOC105369475	2	4	3	0
LOC105369477	96	92	116	91
LOC124902745	1	4	1	0
CWF19L2	256	249	210	213
ALKBH8	170	124	139	148
ELMOD1	13	13	28	11
SLN	2	10	1	4
SLC35F2	42	29	35	38
LOC124902746	0	0	0	0
LOC124902747	0	0	0	0
RAB39A	9	3	3	6
CUL5	554	545	484	430
LOC124902748	8	10	11	9
ACAT1	349	522	524	563
NPAT	438	488	409	382
ATM	1085	1033	987	931
C11orf65	27	26	23	21
POGLUT3	287	354	322	275
LOC124902749	2	2	0	0
LOC112267909	3	0	6	1
EXPH5	110	131	228	251
DDX10	489	571	497	576
LOC124902750	84	106	101	81
C11orf87	3	4	15	22
LOC124902751	0	0	0	0
LINC02715	0	0	0	2
LOC105369483	0	0	1	0
LOC105369484	3	1	2	3
ZC3H12C	382	386	456	434
RDX	2680	2924	3124	3145
LOC124902752	0	0	0	0
LINC02732	0	0	0	0
LOC107984385	1	0	1	1
FDX1	253	317	303	292
ARHGAP20	28	45	78	78
LOC124902753	4	6	2	3
LOC124902754	2	1	1	3
LOC105369488	0	0	0	0
LOC105369489	0	0	0	0
LINC02550	0	0	0	0
LOC102723966	0	0	0	0
POU2AF2	0	0	0	0
COLCA1	0	3	1	2
POU2AF3	3	1	1	0
LOC105369491	1	0	1	0
LOC124902755	0	0	0	0
MIR4491	0	0	0	0
POU2AF1	0	0	0	0
BTG4	0	0	0	0
LOC100132078	0	0	0	0
LOC107984386	0	0	0	0
LOC644277	0	0	0	0
MIR34BHG	0	0	0	0
MIR34B	0	0	0	0
MIR34C	0	0	0	0
HOATZ	0	0	0	0
LAYN	8	11	23	21
SIK2	524	585	555	509
PPP2R1B	241	242	236	213
ALG9	327	324	306	307
LOC124902756	31	41	25	22
FDXACB1	17	29	21	15
CFAP68	62	75	78	90
CRYAB	2191	2555	1148	1247
HSPB2	16	26	7	6
HSPB2-C11orf52	0	0	0	0
C11orf52	0	0	0	0
DIXDC1	742	855	933	898
DLAT	841	960	963	885
PIH1D2	26	22	18	22
NKAPD1	392	443	444	436
TIMM8B	294	367	407	420
SDHD	555	696	729	671
IL18	9	7	6	11
LOC107987164	0	2	1	0
TEX12	3	3	5	4
BCO2	691	752	416	413
PTS	81	110	103	79
PLET1	17	34	22	22
LOC100132686	1	2	1	2
LINC02762	12	11	12	9
LOC107984388	1	0	3	3
LOC107984389	0	0	1	0
LINC02763	1	1	0	2
LINC02764	0	1	1	2
LOC124902757	2	0	0	0
LOC105369496	0	0	0	2
LOC124902801	1	0	1	0
LOC105369498	2	3	1	4
LOC101928847	12	16	13	10
NCAM1	3579	3582	4302	4200
NCAM1-AS1	12	10	15	6
LOC124902814	15	15	16	23
TTC12	113	117	99	113
ANKK1	0	0	0	1
DRD2	4	2	1	10
MIR4301	0	0	0	0
LOC105369501	2	1	0	0
LOC107984390	8	6	7	10
LOC124902758	7	4	4	10
TMPRSS5	5	10	6	14
ZW10	134	154	182	166
CLDN25	0	2	0	1
USP28	2400	2423	2214	1975
LOC124902821	11	20	10	6
HTR3B	1	0	3	0
HTR3A	2	2	0	2
LOC124902760	0	0	0	0
LOC124902759	0	0	0	0
LOC124902761	0	0	0	0
ZBTB16	37	36	36	39
NNMT	1	2	0	2
LOC101928940	0	0	0	0
LOC107984391	0	1	0	1
C11orf71	83	119	107	110
RBM7	202	220	203	173
REXO2	388	424	345	319
NXPE2	23	28	20	20
NXPE1	18	16	16	19
LOC124902825	1	0	0	0
NXPE4	8	12	14	8
LOC105369506	0	3	2	0
CADM1	1148	1199	1541	1518
LOC105369509	17	16	11	11
CADM1-AS1	21	8	11	19
LOC105369511	0	0	0	0
LOC124902826	0	0	0	0
LINC02698	1	0	0	0
LOC101928985	0	0	0	0
LINC00900	3	5	2	2
LOC107987165	1	0	0	0
LINC02703	2	2	2	5
LOC105369513	1	0	0	0
LOC107984393	3	2	1	0
LOC107987166	2	1	1	1
LOC124902834	0	0	0	0
LINC02151	1	0	0	0
LOC107984372	2	0	0	2
LINC02702	0	0	0	0
BUD13	121	128	89	94
ZPR1	206	214	216	218
APOA5	0	1	0	0
LNC-RHL1	0	0	0	0
APOA4	1	3	1	0
APOC3	2	0	1	1
APOA1	11	18	11	13
APOA1-AS	2	4	1	4
SIK3	1145	1269	1069	1112
LOC124902763	221	201	153	163
PAFAH1B2	880	974	1067	904
SIDT2	235	204	186	208
LOC100652768	9	9	11	10
TAGLN	343	328	306	259
PCSK7	39	47	51	49
RNF214	285	297	311	277
LOC124900313	0	0	0	0
BACE1	493	494	478	472
BACE1-AS	23	24	23	23
CEP164	94	95	123	133
DSCAML1	2	2	0	1
LOC105369515	0	0	1	0
FXYD6-FXYD2	0	0	0	0
FXYD2	0	1	0	1
FXYD6-AS1	3	0	2	0
FXYD6	2517	2724	2667	2602
TMPRSS13	0	1	0	1
IL10RA	0	0	1	0
SMIM35	0	0	0	0
TMPRSS4	0	1	1	0
LOC105369517	0	0	0	0
SCN4B	18	28	12	16
SCN2B	15	23	33	24
JAML	7	3	3	1
MPZL3	14	16	29	22
MPZL2	1	2	4	3
CD3E	0	1	0	0
CD3D	0	0	0	0
CD3G	0	1	1	1
UBE4A	1038	1037	951	944
LOC100131626	5	3	6	16
ATP5MG	1308	1613	1534	1658
KMT2A	3478	3565	2781	2924
TTC36-AS1	5	3	2	4
TTC36	6	7	6	19
TMEM25	61	75	83	102
IFT46	93	104	102	66
LOC124902764	1	4	0	0
ARCN1	2045	2140	2320	2370
LOC124902765	2	5	2	3
PHLDB1	204	202	182	198
MIR6716	1	0	0	0
TREH	2	1	0	2
LOC105369519	0	0	0	1
LOC124902766	5	4	7	2
DDX6	2677	2704	2541	2368
CXCR5	2	1	1	0
LOC124902767	1	0	0	0
BCL9L	301	295	333	344
MIR4492	1	0	0	0
UPK2	3	4	1	1
FOXR1	0	0	0	0
LOC124902768	5	5	1	4
CENATAC	193	212	146	178
RPL23AP64	4	6	6	3
RPS25	3017	3899	3121	3626
TRAPPC4	183	250	229	250
SLC37A4	59	85	61	79
HYOU1	364	398	324	353
LOC124902769	6	4	4	4
VPS11	259	303	255	247
HMBS	92	108	85	80
DPAGT1	207	222	212	208
H2AX	0	4	1	0
C2CD2L	42	42	42	48
HINFP	98	129	106	115
ABCG4	5	7	5	4
NLRX1	33	51	20	22
NHERF4	0	0	0	1
CCDC153	0	2	0	3
SNORD150	0	0	0	0
CBL	1360	1448	1675	1545
MCAM	183	240	118	126
MIR6756	0	0	0	0
RNF26	126	130	115	124
C1QTNF5	0	0	0	0
MFRP	0	0	0	0
USP2	864	882	683	715
USP2-AS1	3	2	2	3
THY1	3	7	7	3
LOC124902770	1	0	0	0
LOC107984398	1	0	1	3
LOC105369520	0	0	0	0
NECTIN1	369	402	790	854
LOC124900303	0	0	0	4
NECTIN1-AS1	0	0	2	1
NECTIN1-DT	0	0	2	1
LOC124902771	0	0	0	1
LOC124902772	0	0	0	0
LOC105369526	0	3	1	7
LINC02744	0	0	1	0
LOC105369527	0	0	0	0
LOC105378956	0	0	0	1
TRIM29	0	0	1	0
LOC105369529	0	0	0	0
LOC107984399	0	0	0	0
LOC124902773	0	0	0	0
LOC105369530	0	0	0	0
OAF	4	5	9	6
POU2F3	1	2	2	4
LOC649133	1	0	0	0
LOC105369531	0	0	0	0
TLCD5	213	207	182	182
ARHGEF12	2510	2660	2483	2426
GRIK4	3	1	0	2
LOC107984400	0	0	0	0
LOC105369532	0	0	0	1
LOC101929227	0	0	2	0
LOC101929208	0	0	0	0
TBCEL-TECTA	0	0	0	0
TBCEL	425	395	330	339
TECTA	1	0	2	1
LOC105369533	1	1	0	0
LOC105369534	1	0	0	0
SC5D	1028	1010	676	526
SORL1-AS1	0	0	0	0
SORL1	100	96	44	45
LOC105369535	1	0	1	1
LOC107984402	0	0	0	1
MIR100HG	1107	1200	848	860
MIR125B1	13	7	10	6
BLID	36	43	29	24
MIRLET7A2	7	5	2	3
MIR10526	3	1	2	3
MIR100	2	1	3	0
TRK-TTT2-1	0	0	0	0
UBASH3B	7	4	11	9
LOC124902828	0	0	0	0
CRTAM	1	0	0	0
JHY	40	37	23	19
LOC124902774	0	0	0	0
BSX	1	0	0	0
SAE1P1	0	0	1	1
HSPA8	7414	8288	8349	7729
SNORD14E	0	0	0	0
SNORD14D	0	0	0	0
SNORD14C	1	2	1	1
LOC124902775	16	8	7	11
CLMP	23	25	27	25
LOC105369540	0	0	0	0
LOC105369539	0	0	0	0
LOC124900305	0	0	0	0
LINC02727	0	0	0	0
GRAMD1B	454	452	384	398
MIR4493	0	0	0	0
LOC124902776	31	39	44	20
SCN3B	82	89	41	52
LOC124902777	1	1	0	3
LOC105369543	0	0	0	0
ZNF202	102	121	107	92
OR6X1	1	0	1	0
LOC105369544	0	0	0	0
OR6M1	0	0	0	0
TMEM225	0	0	1	1
OR8D4	0	1	0	0
OR4D5	0	0	0	0
OR6T1	0	0	0	0
OR10S1	0	0	0	1
OR10G6	1	0	1	0
OR10G4	0	0	0	0
OR10G9	0	0	0	0
OR10G8	0	0	0	0
OR10G7	0	0	0	0
LOC105369545	0	0	0	0
VWA5A	171	181	132	129
LOC124902778	0	0	0	0
OR10D3	0	1	1	0
OR8G3P	0	0	0	0
LOC102724410	1	0	0	0
OR8G2P	0	0	0	0
OR8G1	0	0	0	0
OR8G5	0	0	0	0
OR8D1	1	1	1	0
LOC112268069	0	0	0	2
OR8D2	0	0	0	0
OR8B2	0	0	0	2
OR8B3	0	2	0	1
LOC107984404	0	0	0	0
OR8B4	0	0	0	0
OR8B8	0	0	0	1
OR8B12	0	0	0	0
OR8A1	0	0	0	0
PANX3	0	0	0	0
LOC124902779	0	2	1	0
TBRG1	246	236	220	191
SIAE	207	226	258	286
SPA17	43	44	40	37
LOC124902780	1	0	1	2
LOC107984405	0	0	0	0
NRGN	4	6	10	3
VSIG2	0	2	6	2
ESAM	3	2	1	7
ESAM-AS1	14	15	11	9
MSANTD2	161	177	149	170
MSANTD2-AS1	12	12	14	18
ROBO3	7	12	4	6
ROBO4	0	2	0	1
LOC107984406	0	0	0	0
HEPACAM	0	0	1	0
HEPN1	0	0	0	0
CCDC15-DT	2	1	2	5
CCDC15	32	20	19	15
SLC37A2	4	4	1	3
TMEM218	56	82	66	57
PKNOX2-DT	0	0	1	1
PKNOX2	29	19	19	15
PKNOX2-AS1	1	1	0	0
FEZ1	66	74	150	142
LOC403312	0	0	1	0
STT3A-AS1	4	1	3	2
EI24	384	422	456	443
STT3A	568	601	668	609
CHEK1	399	462	348	338
LOC118567325	0	0	0	0
ACRV1	18	27	13	12
LOC105369551	6	14	14	10
PATE1	0	0	0	0
PATE2	1	1	0	2
PATE3	2	3	0	0
PATE4	4	1	2	0
LOC124902781	8	6	6	5
HYLS1	52	33	68	54
PUS3	84	89	91	93
DDX25	8	5	14	13
VSIG10L2	1	0	1	1
CDON	181	176	341	324
LOC124902782	0	0	1	0
LOC107984407	0	0	0	0
LOC124902784	0	0	1	0
LOC105369591	0	0	0	0
LOC124902783	0	0	0	0
RPUSD4	180	183	165	175
FAM118B	154	147	162	194
SRPRA	486	504	466	471
FOXRED1	84	116	93	101
TIRAP	40	41	40	32
TIRAP-AS1	18	17	13	17
DCPS	82	94	74	67
GSEC	12	14	15	12
ST3GAL4	81	90	66	79
KIRREL3	5	4	3	5
KIRREL3-AS1	1	1	0	0
LOC101929427	1	2	0	0
LOC124902785	1	1	3	3
LOC105369561	0	0	0	0
LOC105369559	6	3	3	4
KIRREL3-AS2	1	3	0	0
MIR3167	0	0	0	0
LOC105369558	0	0	0	0
KIRREL3-AS3	0	0	0	0
LOC101929473	0	0	0	0
LOC105369562	0	0	0	0
LOC107984379	4	1	9	3
LINC02712	4	6	15	9
LOC107984373	0	0	0	0
LOC107984374	0	0	0	0
LINC02725	0	1	0	0
LINC02098	0	0	0	0
LOC124902786	0	0	0	2
LOC124902787	2	0	1	1
LOC124902788	0	1	1	0
LOC124902789	0	2	0	0
ETS1	194	201	235	260
MIR6090	0	0	0	0
ETS1-AS1	1	1	2	1
LOC124902790	0	0	4	1
LOC105369565	0	0	3	1
LOC105369568	0	0	1	0
LOC101929538	0	0	0	0
FLI1	0	2	6	2
SENCR	0	0	0	0
KCNJ1	1	0	0	0
LOC107984409	0	0	0	0
KCNJ5	331	350	574	611
KCNJ5-AS1	54	61	79	68
TP53AIP1	9	0	8	8
ARHGAP32	468	432	273	296
LOC399975	53	39	35	40
LOC124902791	0	0	0	0
LOC105369571	0	0	0	0
LOC105369572	1	1	0	0
BARX2	0	2	0	0
LINC01395	0	0	0	0
LOC124902792	1	0	0	0
LOC124902793	1	0	0	0
TMEM45B	4	3	3	3
NFRKB	184	144	193	167
PRDM10	79	114	91	117
PRDM10-DT	3	1	6	3
LOC107984432	3	1	0	2
APLP2	6225	7094	6350	6340
ST14	1	1	1	0
ZBTB44	874	887	670	590
ZBTB44-DT	1	0	1	0
ADAMTS8	86	87	30	19
ADAMTS15	62	54	32	41
LOC105369574	8	15	12	9
MIR8052	0	0	1	0
LINC02873	1	3	2	5
LOC105369575	11	16	7	19
LOC105369576	4	2	2	3
LINC02551	0	0	1	0
SNX19	1184	1272	1266	1247
LOC105369577	0	0	0	0
LOC107984411	0	0	0	0
LOC105369579	0	0	0	0
LOC105369578	9	2	28	17
LOC107984412	0	3	0	0
LOC124902794	0	0	0	0
NTM	20	24	15	24
LOC101929653	0	0	0	2
NTM-AS1	0	0	0	0
LOC107984413	2	1	0	0
LOC124902795	1	1	3	2
NTM-IT	0	0	0	0
OPCML	39	45	27	34
LOC105369580	1	0	0	0
LOC124902796	113	159	100	76
OPCML-IT1	1	3	1	2
LOC124902835	2	0	0	2
LINC02743	0	0	0	0
SPATA19	2	2	2	3
IGSF9B	623	654	478	478
MIR4697	0	0	0	0
LINC02731	7	16	10	9
JAM3	357	394	401	412
LOC124902797	26	40	29	45
NCAPD3	339	364	293	280
SNORD153	0	0	0	0
VPS26B	231	252	244	243
THYN1	143	191	159	125
ACAD8	207	265	268	235
GLB1L3	0	0	0	1
GLB1L2	14	17	15	11
LOC124902798	0	0	1	1
B3GAT1	10	10	18	23
B3GAT1-DT	0	0	0	0
LOC124902799	0	0	0	1
LOC105369583	0	0	0	0
LINC02706	0	0	0	1
LINC02714	1	1	0	1
LINC02697	4	2	1	2
LOC100507548	0	0	0	0
LINC02717	4	8	4	1
LOC105369587	4	11	4	3
LINC02684	0	0	0	0
WASH8P	21	26	16	26
LOC107987170	0	0	0	0
FAM138D	0	0	0	0
IQSEC3	5	7	4	5
IQSEC3-AS2	0	0	0	1
LOC574538	0	0	1	1
IQSEC3-AS1	1	2	0	1
SLC6A12	16	16	16	17
SLC6A12-AS1	1	0	1	1
SLC6A13	24	24	40	40
LOC102723544	3	5	4	9
KDM5A	2303	2407	2148	2083
CCDC77	135	138	125	132
LOC105369594	9	10	5	7
B4GALNT3	305	332	248	231
LOC124902853	120	103	87	68
LOC124902852	26	25	18	16
NINJ2	16	13	10	9
LOC105369595	0	0	0	0
NINJ2-AS1	33	43	17	21
LINC02455	10	3	1	4
LOC101929432	8	5	4	6
WNK1	12843	12994	9911	9844
RAD52	265	274	197	225
LOC124902855	24	14	11	13
ERC1	2725	2832	2740	2879
LOC124902857	11	21	10	10
LOC124902854	209	166	186	137
LOC107987182	36	32	48	27
LOC124902856	440	398	358	392
LINC00942	6	8	9	10
LOC107984507	15	17	49	33
FBXL14	108	110	161	217
WNT5B	254	265	489	536
MIR3649	2	3	11	11
ADIPOR2	677	733	813	768
CACNA2D4	12	15	14	17
LOC105369602	3	2	1	1
LOC105369601	1	2	1	0
LRTM2	0	5	2	2
LOC124902858	1	2	1	3
LINC00940	0	1	3	1
DCP1B	814	866	923	922
CACNA1C	3888	4105	4554	4666
CACNA1C-IT1	534	565	650	612
CACNA1C-IT2	213	202	231	239
LOC107984131	2726	2601	2971	2778
CACNA1C-AS4	300	325	362	331
CACNA1C-IT3	39	25	46	29
CACNA1C-AS2	9	8	5	13
CACNA1C-AS1	18	22	22	29
ITFG2-AS1	3	3	5	3
FKBP4	884	908	899	916
ITFG2	239	236	223	221
NRIP2	35	38	32	34
TEX52	28	37	36	25
FOXM1	210	269	219	212
RHNO1	220	232	198	209
LOC124902860	7	4	3	3
TULP3	299	311	251	266
LOC124903097	0	0	0	0
LOC124902859	8	11	15	18
TEAD4	99	118	85	108
TSPAN9	247	286	366	363
LOC124902861	10	8	10	7
LOC100128253	7	6	14	9
LINC02827	48	29	100	97
LINC02417	0	0	1	0
PRMT8	4	5	19	14
LOC105369607	0	0	0	0
LOC124902862	0	0	2	0
THCAT155	12	6	28	28
CRACR2A	1	2	10	11
LOC107984495	0	1	1	0
PARP11	263	272	256	240
PARP11-AS1	29	34	21	16
LOC105369608	0	0	0	2
LOC105369611	0	1	1	0
LOC124900317	2	1	0	2
LOC105369612	2	0	0	0
CCND2-AS1	109	98	59	69
CCND2	5787	5773	6060	6038
TIGAR	344	324	340	385
FGF23	6	2	4	5
FGF6	6	5	3	1
C12orf4	478	466	422	388
RAD51AP1	420	429	358	324
DYRK4	228	223	216	257
AKAP3	23	21	24	33
NDUFA9	1330	1411	1612	1514
GAU1	15	24	29	27
GALNT8	12	6	7	8
LOC124902863	13	12	6	7
KCNA6	85	70	110	106
KCNA1	16	8	30	18
LOC100507560	0	5	1	0
KCNA5	39	49	22	22
LOC105369617	106	111	102	105
LOC124902864	3	11	2	1
LOC105369616	5	7	0	5
LINC02443	1	1	1	0
LOC105369618	41	53	60	49
NTF3	2	6	2	2
LOC124902865	8	2	6	3
ANO2	6	8	4	5
LOC105369621	0	0	0	0
VWF	1	1	1	3
SNORA120	0	0	0	0
LOC124902866	0	0	1	0
LOC105369623	0	0	0	0
LOC105369622	0	0	0	1
CD9	12	12	8	13
LOC105369625	0	0	0	0
PLEKHG6	2	4	0	3
TNFRSF1A	193	214	210	207
LOC112268088	0	0	0	0
SCNN1A	0	0	0	0
LOC107984500	0	0	0	0
LOC105369626	0	0	0	0
LTBR	2	0	4	1
CD27-AS1	117	145	131	131
CD27	19	5	4	7
TAPBPL	17	27	29	28
VAMP1	44	43	52	36
MRPL51	857	1092	1042	1093
NCAPD2	600	604	520	527
SCARNA10	4	4	2	0
GAPDH-DT	3	6	4	10
GAPDH	26672	27310	29444	28570
IFFO1	53	56	55	58
NOP2	248	254	268	267
CHD4	3368	3546	3621	3812
SCARNA11	0	0	0	0
LOC124902867	6	4	5	4
LOC105369631	0	4	1	1
LPAR5	10	2	5	6
ACRBP	5	2	1	1
ING4	117	131	127	115
ZNF384	656	631	617	702
PIANP	19	38	22	36
COPS7A	429	533	535	506
MLF2	516	575	611	637
PTMS	443	531	644	626
LAG3	0	3	1	2
CD4	18	7	4	9
GPR162	56	41	45	51
P3H3	5	14	2	13
GNB3	9	8	3	3
CDCA3	138	176	139	147
USP5	434	471	458	430
TPI1	2512	2682	2868	2790
SPSB2	19	10	10	13
LOC105369632	1	0	1	3
RPL13P5	10	4	7	7
DSTNP2	15	18	8	15
LRRC23	57	73	66	53
ENO2	28	35	14	14
LOC124902868	7	9	8	12
ATN1	875	843	894	995
C12orf57	139	195	162	194
RNU7-1	0	0	0	2
PTPN6	24	14	8	15
LOC105369634	0	0	0	0
MIR200CHG	0	0	0	0
MIR200C	0	0	0	0
MIR141	0	0	0	0
PHB2	769	891	873	866
SCARNA12	3	2	7	3
EMG1	195	180	178	185
LPCAT3	68	83	101	78
C1S	144	150	218	216
C1R	12	6	7	7
C1RL	13	19	13	12
C1RL-AS1	1	1	1	2
RBP5	0	0	2	3
CLSTN3	43	65	36	31
LOC124902869	0	0	0	0
PEX5	101	118	162	122
ACSM4	0	0	0	0
CD163L1	12	6	16	16
LOC101927882	0	0	0	0
CD163	0	1	2	1
LOC124902870	0	0	0	0
APOBEC1	0	0	0	0
GDF3	0	0	0	0
DPPA3	1	0	0	0
CLEC4C	0	1	1	0
NANOGNB	1	0	0	0
NANOG	0	0	0	1
SLC2A14	5	4	8	6
SLC2A3	1657	1700	2389	2012
LOC124902871	21	27	11	22
FOXJ2	649	765	717	784
C3AR1	1	3	3	1
NECAP1	551	525	496	425
CLEC4A	46	32	24	17
POU5F1P3	0	4	0	2
ZNF705A	2	0	1	2
FAM66C	64	64	42	40
FAM90A1	0	4	2	1
FAM86FP	7	10	14	8
LINC02449	4	3	0	2
LOC112268090	10	8	4	2
LOC107987171	12	15	7	6
